"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Stanislaw Radziwon,326163303,16.085,,102,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Blazej Kroliczak,324107486,16.076,T,114,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,3,-1,4.5,4,4.5,-1.0,3.0,-1.0,4.5,4.0,4.5,04.07.2023 stoper (90'),Polska,05.07.2023"
"Hubert Marczewski,325969889,16.092,,108,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,3,5,5,5,-1.0,-1.0,3.0,5.0,5.0,5.0,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Konrad Kulisiewicz,322059359,16.111,P,128,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,5.5,-1,1.5,0.5,1,2,4.5,-1.0,1.5,0.5,1.0,-1.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Marian Post,328239575,16.108,,80,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,4.5,-1,5.5,4.5,3,-1.0,4.5,-1.0,5.5,4.5,3.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"P. Gibson,476274488,17.071,Q,-2,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,4,4,5,4.5,5.5,-1.0,-1.0,3.5,4.5,4.5,-1.0,-----,Polska,04.05.2023"
"Radomir Niejadlik,327055024,16.090,,87,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,1.5,-1,2.5,-1,6,-1.0,1.5,-1.0,2.5,-1.0,6.0,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Slawomir Szczechowiak,322865054,17.004,H,101,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,-1,5,5,4,-1.0,4.5,-1.0,5.0,5.0,4.0,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Aleks Kazimierczyk,318411294,18.035,,215,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,4,-1,5.5,5.5,5.5,-1.0,4.0,-1.0,5.5,5.5,5.5,01.07.2023 stoper (90'),Polska,05.07.2023"
"Amadeusz Korpak,315550023,18.076,P,302,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,2.5,5,5,2.5,4.5,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Eustachy Bielawa,315736948,19.026,U,266,WC 36,17,World Cup - Round I  Matchday 2,06/05/2024,87,14,1,-1,3,4,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.06.2023 bramkarz (90'),Polska,05.07.2023"
"Grzegorz Banaszczak,319936061,17.106,Q,154,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Jakub Strasz,306176984,19.073,P,355,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,1.5,4,3.5,-1,-1,-1,1.5,4.0,-1.0,-1.0,-1.0,-1.0,22.04.2023 stoper (90'),Polska,05.07.2023"
"Lech Pruski,318449128,17.061,Q,252,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,-1,3,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Ludwik Witon,320133599,17.037,H,193,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Marian Kurpinski,318181948,18.079,,231,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,3.5,2.5,-1,1.5,-1,-1,3.5,2.5,-1.0,1.5,-1.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Mariusz Konarski,316855428,17.077,,275,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,4.5,5,6.5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Mateusz Forczek,323348425,16.059,,106,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Mieczyslaw Stebnicki,322052981,17.007,,183,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Piotr Artych,317201417,18.047,Q,168,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,3,3.5,-1,-1,-1,-1.0,3.0,3.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Piotr Szupryczynski,318762986,18.067,,245,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,4.5,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Stanislaw Bezubik,316741623,17.087,,136,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,1.5,-1,4,-1,-1,-1,1.5,-1.0,4.0,-1.0,-1.0,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"S. Szalacha,476492061,18.018,,-2,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,4,6,5,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-----,Polska,18.05.2023"
"Adrian Swica,320515372,17.004,,219,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Damian Palac,320515374,18.055,,219,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Daniel Koziel,320515380,18.052,,219,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dawid Romian,320515381,17.074,,219,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Dmytro Tsyhankov,320515375,18.062,,219,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Fabian Piontek,320515385,18.036,,219,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jan Skrzypinski,320515384,18.053,,219,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jerzy Glatwiak,320515379,18.001,,219,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Kamil Zubrowski,320515371,18.054,,219,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Lubomir Jakuc,320515373,17.014,,219,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Lukasz Czasak,320515383,18.006,,219,WC 37,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Maciej Lekka,320515376,18.030,,219,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Maciej Mocha,320515382,17.039,,219,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Michal Pierzak,320515377,17.100,,219,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Sylwester Urbanczyk,320515378,17.070,,219,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Adrian Firlag,323008721,16.070,P,136,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,4.5,4.5,3.5,4.5,5.5,-1.0,4.5,4.5,3.5,4.5,5.0,12.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Czeslaw Kukawski,313376485,18.008,P,282,WC 37,,Final,,,,-1,3.5,3.5,5,4,2,-1.0,-1.0,3.5,5.0,-1.0,-1.0,03.07.2023 pomocnik (90'),Polska,05.07.2023"
"Henadii Kostyuk,311969848,18.057,,290,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,1.5,4,5.5,4.5,6.5,9,1.5,-1.0,-1.0,-1.0,6.5,9.0,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Jan Seroka,317326023,17.069,,94,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3,3,5.5,-1,5,-1.0,3.0,3.0,5.5,-1.0,5.0,03.07.2023 napastnik (90'),Polska,05.07.2023"
"P. Robaczynski,476500382,19.056,H,-2,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,2,4,4.5,4.5,5.5,5.5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,-----,Polska,18.05.2023"
"Stanislaw Papaj,328574001,17.067,Q,80,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,4.5,5.5,4,-1.0,-1.0,-1.0,4.5,5.5,-1.0,26.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Walter Baclawski,323293743,17.017,,87,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5.5,-1,5,6,5.5,-1.0,5.5,-1.0,5.0,6.0,5.5,03.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Witold Balcerkiewicz,318572579,17.061,,157,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,5,4,4.5,-1,-1.0,4.5,5.0,4.0,-1.0,-1.0,03.07.2023 stoper (90'),Polska,05.07.2023"
"A. Ranachowski,476760286,17.051,,-2,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,5.5,3.5,3.5,-1,-1,-1,5.5,3.5,3.5,-1.0,-1.0,-1.0,-----,Polska,01.06.2023"
"Aleks Boruszewski,324910709,17.003,,100,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,3.5,1.5,2,1,-1.0,3.5,3.5,1.5,2.0,1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Damian Parzyszek,324062905,17.020,,115,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,3.5,4,2.5,3.5,4.5,-1.0,3.5,4.0,2.5,3.5,4.5,01.07.2023 stoper (90'),Polska,05.07.2023"
"Jerzy Pecak,327228853,16.100,H,86,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,1.5,4,4.5,4,4,-1,1.5,4.0,4.5,4.0,4.0,-1.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Olaf Warzecha,323556721,17.013,T,142,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2.5,3.5,4,4.5,5,-1.0,2.5,3.5,4.0,4.5,5.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Radoslaw Legocki,323056477,17.038,Q,79,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,3,4,3.5,3.5,-1.0,-1.0,3.0,4.0,3.5,3.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Witold Skorski,322026124,16.088,,156,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,2.5,4.5,5.5,4,5.5,6,2.5,4.5,5.5,4.0,5.5,6.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Abelard Bohdanowicz,318782027,17.044,,206,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,5,4,5.5,-1.0,-1.0,-1.0,4.0,4.0,5.5,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Arkadiusz Gebala,477691750,19.022,Q,-1,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,6,6,6.5,5.5,4,-1.0,5.5,6.0,5.0,5.5,-1.0,-----,Polska,05.07.2023"
"Bogdan Koziura,309278873,18.108,,300,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,2.5,3.5,4.5,3,4.5,4.5,2.5,3.5,-1.0,-1.0,4.5,-1.0,01.07.2023 bramkarz (90'),Polska,05.07.2023"
"Budzislaw Szczotkowski,313063294,18.098,U,281,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,5.5,-1,5,5,4.5,-1.0,4.5,-1.0,5.0,5.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Janusz Duczmal,310261862,18.096,,372,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,5.5,1,1.5,1,1,1.5,5.5,1.0,1.5,-1.0,-1.0,-1.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Kazimierz Skowron,315950534,18.006,U,262,WC 37,,Final,,,,-1,-1,5,5,-1,6,-1.0,-1.0,5.0,5.0,-1.0,6.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Krzysztof Majdanski,318813016,18.019,,164,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,4.5,-1,-1,-1,3.5,-1.0,4.5,-1.0,-1.0,-1.0,3.5,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Lech Procajlo,477645083,19.044,,-1,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,-1,3.5,4,6.5,4.5,-1,-1.0,-1.0,3.5,5.5,-1.0,-1.0,-----,Polska,05.07.2023"
"Piotr Gorzedowski,321389583,18.005,P,199,WC 37,,Final,,,,-1,-1,-1,-1,6,5,-1.0,-1.0,-1.0,-1.0,5.0,5.0,01.07.2023 napastnik (90'),Polska,05.07.2023"
"Robert Kansy,313113136,18.093,U,336,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,4.5,4,5,4,6,-1.0,4.5,4.0,5.0,4.0,-1.0,01.07.2023 stoper (90'),Polska,05.07.2023"
"Roscislaw Szurko,315286546,18.019,U,296,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,6,-1,5.5,4.5,5,-1.0,-1.0,-1.0,5.5,4.5,5.0,01.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Stanislaw Holowczyc,314323840,18.013,,237,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,4,4.5,4.5,3,-1.0,-1.0,4.0,4.5,4.5,3.0,01.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Sylwester Michalczuk,325399504,17.079,,114,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,3.5,-1,9,-1.0,-1.0,-1.0,3.5,-1.0,7.0,24.06.2023 napastnik (46'),Polska,05.07.2023"
"Waldemar Kujawinski,318416071,17.053,,192,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,1.5,-1,2.5,5.5,7.5,-1.0,1.5,-1.0,2.5,4.5,6.0,01.07.2023 pomocnik (90'),Polska,05.07.2023"
"Aleksander Ocieczek,316183998,18.083,,226,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,4.5,1,1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,04.07.2023 bramkarz (90'),Polska,05.07.2023"
"Rafal Aszyk,317594464,17.057,,254,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,5,5.5,5,7,-1,-1.0,5.0,-1.0,-1.0,6.0,-1.0,04.07.2023 stoper (90'),Polska,05.07.2023"
"Andrzej Ulanicki,321660178,17.062,T,122,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,5,5,-1,-1,-1,-1.0,4.5,5.0,-1.0,-1.0,-1.0,14.06.2023 boczny_obronca (90'),Polska,05.07.2023"
"Arkadiusz Ciaglo,318354618,18.005,,157,WC 37,,Final,,,,-1,4.5,6,6.5,-1,-1,-1.0,-1.0,5.5,6.5,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Michal Westphal,309423651,18.092,,282,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,-1,6,-1,4,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,04.07.2023 pomocnik (90'),Polska,05.07.2023"
"Tomasz Salus,477658046,17.102,,-1,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,6.5,-1,-1.0,-1.0,-1.0,-1.0,6.5,-1.0,-----,Polska,05.07.2023"
"W. Powidel,476614569,17.083,H,-2,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,3.5,4,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-----,Polska,01.06.2023"
"Piotr Kusal,322896823,16.067,P,164,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,3,4,-1,6.5,-1.0,-1.0,-1.0,4.0,-1.0,6.5,04.07.2023 napastnik (90'),Polska,05.07.2023"
"W. Pecyna,477153060,17.103,,-2,WC 37,2,Friendly,27/09/2024,89,2,-1,3,-1,-1,4,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-----,Polska,20.06.2023"
"Adrian Kedziak,313262766,18.042,R,342,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1,3,3,5,3,2.5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,23.06.2023 pomocnik (90'),Polska,05.07.2023"
"Marek Zapolski,318410912,17.088,,247,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,2.5,3.5,-1,3.5,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (77'),Polska,05.07.2023"
"Boleslaw Piecha,317151090,18.106,,276,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,2,-1,4.5,5,4.5,6,2.0,-1.0,4.5,4.0,-1.0,-1.0,04.07.2023 boczny_obronca (90'),Polska,05.07.2023"
"Arkadiusz Kiepura,324449637,16.072,,150,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,3.5,3.5,-1,-1,6.5,-1.0,3.0,3.5,-1.0,-1.0,6.5,04.07.2023 napastnik (90'),Polska,05.07.2023"
"Roman Banaszak,321526235,17.085,,143,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,06.05.2023 boczny_obronca (90'),Polska,05.07.2023"
"Krzysztof Uznanski,319042123,17.106,H,241,WC 37,2,Friendly,27/09/2024,89,2,-1,4,4.5,4.5,7,6,-1.0,-1.0,3.5,4.5,5.5,5.5,04.07.2023 skrzydlowy (90'),Polska,05.07.2023"
"Andrzej Zochowski,324234053,18.004,,124,WC 37,1,Friendly,20/09/2024,89,1,2.5,4.5,-1,4.5,-1,-1,2.5,4.5,-1.0,4.5,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,05.07.2023"
"Boguslaw Perek,477362254,19.030,,-1,WC 36,16,World Cup - Round I  Matchday 1,03/05/2024,87,13,-1,2.5,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,-----,Polska,05.07.2023"
"Dominik Gierak,327383704,16.103,,85,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,6,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Emil Kantorski,311893321,19.008,,261,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,-1,3.5,5,-1,-1.0,-1.0,-1.0,3.5,5.0,-1.0,23.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Gabriel Tiurym,321772335,16.105,P,101,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 stoper (90'),Polska,05.07.2023"
"Hubert Kulasinski,309571265,18.091,,391,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,3.5,-1,6,5.5,-1,-1.0,-1.0,-1.0,5.5,5.5,-1.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"Jakub Bara,314598539,18.059,,192,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,30.06.2023 pomocnik (90'),Polska,05.07.2023"
"January Bobin,314700396,19.021,,254,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.07.2023"
"Jozef Symonowicz,314733559,17.100,,184,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,3.5,6.5,-1.0,-1.0,-1.0,-1.0,3.5,5.5,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Kuba Fajdek,310246417,19.013,T,304,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,4.5,4.5,4,-1,-1,-1.0,4.5,4.5,-1.0,-1.0,-1.0,09.06.2023 stoper (90'),Polska,05.07.2023"
"Marcin Wicinski,325416823,17.033,,115,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,30.06.2023 napastnik (90'),Polska,05.07.2023"
"Marcin Zielinski,321879792,16.093,,149,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,4.5,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,09.06.2023 napastnik (90'),Polska,05.07.2023"
"P. Zaboklicki,477198308,19.035,U,-2,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,-----,Polska,20.06.2023"
"Przemyslaw Jozefiak,314878124,17.097,Q,233,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,-1,-1,5.5,4,-1.0,-1.0,-1.0,-1.0,5.0,4.0,30.06.2023 skrzydlowy (90'),Polska,05.07.2023"
"R. Kuchciak,476343380,19.084,,-2,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,-1,-1,5,-1,5,-1,-1.0,-1.0,5.0,-1.0,5.0,-1.0,-----,Polska,04.05.2023"
"Wieslaw Blada,316727271,17.060,U,134,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,2,-1,5.5,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.06.2023 bramkarz (90'),Polska,05.07.2023"
"Marek Placzek,272273290,24.040,,983,WC 36,,Final,,,,-1,-1,-1,4,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,07.08.2021 skrzydlowy (90'),Polska,05.07.2023"
"Wiktor Mlynarczyk,267987489,25.066,T,1107,WC 36,,Final,,,,1.5,4,-1,-1,5,6.5,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,26.06.2021 stoper (90'),Polska,05.07.2023"
"Wiktor Wojcikowski,281340868,23.017,,883,WC 36,,Final,,,,-1,4,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,07.08.2021 boczny_obronca (90'),Polska,05.07.2023"
"Olgierd Batkowski,269358322,25.021,,1043,WC 36,,Final,,,,-1,3.5,-1,5,4.5,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,07.08.2021 stoper (90'),Polska,05.07.2023"
"Sergiusz Kukwa,277360378,23.093,,914,WC 36,,Final,,,,-1,3,3,2.5,-1,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,07.08.2021 stoper (90'),Polska,05.07.2023"
"Stefan Bialasik,272842371,25.012,U,1023,WC 36,,Final,,,,-1,-1,3.5,4,4,2.5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,07.08.2021 boczny_obronca (90'),Polska,05.07.2023"
"Witold Strozynski,272073856,24.085,,1015,WC 36,,Final,,,,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,07.08.2021 napastnik (90'),Polska,05.07.2023"
"Dominik Sokol,256715928,27.014,Q,1317,WC 36,,Final,,,,-1,-1,4.5,5,4.5,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,01.01.2021 boczny_obronca (90'),Polska,05.07.2023"
"Jan Ostapowicz,277049130,24.011,,953,WC 36,,Final,,,,-1,2.5,3,-1,3.5,-1,-1.0,2.5,-1.0,-1.0,-1.0,-1.0,07.08.2021 stoper (90'),Polska,05.07.2023"
"Janusz Fic,271272853,25.041,Q,990,WC 36,,Final,,,,2,5,5.5,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,17.07.2021 napastnik (90'),Polska,05.07.2023"
"Kamil Rycek,287543356,23.066,,763,WC 36,,Final,,,,1.5,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,07.08.2021 pomocnik (90'),Polska,05.07.2023"
"Karol Chamot,274257809,25.088,U,1004,WC 36,,Final,,,,-1,2.5,3,-1,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,02.06.2021 napastnik (71'),Polska,05.07.2023"
"Kasper Kornatowski,274489979,25.007,P,975,WC 36,,Final,,,,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,07.08.2021 napastnik (90'),Polska,05.07.2023"
"Krzysztof Binczyk,259843051,27.001,P,1225,WC 36,,Final,,,,2,4.5,-1,4.5,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.01.2021 bramkarz (90'),Polska,05.07.2023"
"Laurencjusz Szuba,270980479,26.021,,1067,WC 36,,Final,,,,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,14.04.2021 napastnik (90'),Polska,05.07.2023"
