
"Sven Hagn,324043388,16.038,Q,89,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,3,2,4,5,-1.0,-1.0,3.0,2.0,4.0,4.0,04.05.2023 boczny_obronca (90'),Polska,05.05.2023"
"Wieslaw Blaszyk,320540940,16.091,P,74,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,2.5,2,3.5,-1,2.5,-1.0,2.5,-1.0,3.5,-1.0,-1.0,04.05.2023 pomocnik (90'),Polska,05.05.2023"
"Adrian Borzecki,314721571,17.086,,222,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,2,3.5,4,6,-1,-1,-1.0,3.5,-1.0,6.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Albert Matwieiszyn,321597431,16.034,U,127,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1.5,3.5,-1,5,5,5.5,1.5,3.0,-1.0,4.5,-1.0,5.5,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Ambrozy Welsz,315736740,17.062,,229,WC 37,,Final,,,,1,3.5,-1,3,4.5,3.5,-1.0,3.5,-1.0,3.0,-1.0,3.5,30.04.2023 skrzydlowy (46'),Polska,05.05.2023"
"Dobrociech Szymichowski,324973696,16.009,,68,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,5,1.5,-1,1,-1,1,-1.0,1.5,-1.0,-1.0,-1.0,1.0,30.04.2023 bramkarz (46') pomocnik (44'),Polska,05.05.2023"
"Emilian Kulwicki,323245260,16.025,,82,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1.5,3,3.5,-1,5.5,4.5,-1.0,-1.0,3.5,-1.0,5.5,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Krystian Kowalczykowski,320717489,16.094,,110,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,2,-1,5,4,-1,-1.0,2.0,-1.0,5.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Piotr Kalyta,326564425,15.105,,40,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,5,1.5,-1,-1,-1,2,5.0,-1.0,-1.0,-1.0,-1.0,2.0,30.04.2023 bramkarz (44') pomocnik (46'),Polska,05.05.2023"
"Remigiusz Kaniak,321575567,17.047,Q,96,WC 37,2,Friendly,27/09/2024,89,2,-1,4,-1,6,4.5,4,-1.0,4.0,-1.0,5.5,4.5,4.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Tobiasz Hac,311159688,18.027,U,151,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,1.5,3,4,5.5,-1,-1.0,1.5,-1.0,-1.0,5.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"T. Bednarek,475937915,17.110,,-1,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,2,-1,2.5,4,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-----,Polska,05.05.2023"
"Tomasz Doroba,322428300,16.075,,19,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,2,3,-1,-1,-1.0,-1.0,2.0,3.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Waclaw Zieleniewicz,324188795,17.035,,75,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,5.5,5,-1,-1,4.5,-1.0,5.5,5.0,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Andrzej Szumigala,312270510,18.083,,248,WC 36,16,World Cup - Round I  Matchday 1,03/05/2024,87,13,-1,-1,-1,-1,6,5.5,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Ariel Konczal,323555777,16.070,Q,33,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,1.5,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,24.04.2023 napastnik (90'),Polska,05.05.2023"
"Bernard Szulinski,312376891,18.017,,184,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,4.5,-1,3,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Igor Gazinski,326733244,16.034,,45,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,1,-1,-1,-1,4,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.03.2023 skrzydlowy (66'),Polska,05.05.2023"
"Ireneusz Szwak,318120461,17.036,U,123,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,1.5,2.5,-1,2.5,-1,-1,1.5,2.0,-1.0,2.5,-1.0,-1.0,24.04.2023 bramkarz (46'),Polska,05.05.2023"
"Jerzy Latka,316213725,17.079,,193,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,1.5,4,-1,4,-1,3.5,1.5,4.0,-1.0,-1.0,-1.0,3.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Kamil Pastewski,312283293,17.100,,266,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,2,-1,-1,3.5,3.5,6.5,-1.0,-1.0,-1.0,3.5,3.5,-1.0,14.02.2023 napastnik (34'),Polska,05.05.2023"
"Leon Bobowicz,326987517,16.085,,33,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1.5,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,24.04.2023 pomocnik (90'),Polska,05.05.2023"
"Marek Kolat,321244354,17.086,,109,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,1.5,3.5,-1,5,-1,4,-1.0,3.5,-1.0,3.5,-1.0,-1.0,28.03.2023 bramkarz (120'),Polska,05.05.2023"
"Marian Krysztoforski,324948182,17.052,Q,75,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Mateusz Maruszak,323690631,16.021,T,90,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,2.5,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Michal Rand,322711246,16.053,T,81,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1,2,-1,3,-1,-1,0.5,-1.0,-1.0,3.0,-1.0,-1.0,26.03.2023 stoper (29'),Polska,05.05.2023"
"O. Domaradzki,476352329,17.029,U,-1,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,-----,Polska,05.05.2023"
"P. Szymura,475996104,17.027,T,-1,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5,-1,-1,5.5,7.5,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,-----,Polska,05.05.2023"
"Robert Uzieblo,325733849,16.073,,60,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,2.5,-1,-1,5,7,4.5,-1.0,-1.0,-1.0,5.0,5.5,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Sieciech Baniak,318221870,17.084,,143,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,5,3.5,6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Waclaw Markus,323620417,17.003,,22,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,2.5,3.5,-1,-1,-1,3.5,-1.0,3.5,-1.0,-1.0,-1.0,3.5,30.04.2023 stoper (90'),Polska,05.05.2023"
"Albert Pyszkowski,297035450,21.030,U,494,WC 36,,Final,,,,2,3.5,-1,3.5,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,19.08.2022 napastnik (90'),Polska,05.05.2023"
"Andrzej Panejko,299724906,20.075,,508,WC 36,,Final,,,,-1,-1,3,2.5,4.5,6.5,-1.0,-1.0,-1.0,-1.0,3.5,6.5,14.10.2022 napastnik (90'),Polska,05.05.2023"
"Darek Zlobinski,302570036,19.104,Q,452,WC 36,,Final,,,,-1,-1,3.5,5,5,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,13.01.2023 boczny_obronca (90'),Polska,05.05.2023"
"Dariusz Nietykala,295291940,20.077,U,480,WC 36,,Final,,,,-1,-1,3,4,5,4.5,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,14.10.2022 pomocnik (90'),Polska,05.05.2023"
"Edward Talaj,299724897,19.093,,508,WC 36,,Final,,,,-1,2,2.5,3,3.5,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,13.01.2023 stoper (90'),Polska,05.05.2023"
"Ivan Zotov,300501746,19.083,Q,457,WC 36,,Final,,,,-1,-1,4.5,3.5,4,4,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,13.01.2023 pomocnik (90'),Polska,05.05.2023"
"Jozef Serwatko,307550991,18.046,,369,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,5,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,13.01.2023 skrzydlowy (90'),Polska,05.05.2023"
"Lucjusz Staniaszek,299724911,20.091,H,508,WC 36,,Final,,,,0.5,2,2.5,3.5,-1,6,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,07.10.2022 napastnik (90'),Polska,05.05.2023"
"Lucjusz Wydmanski,302994579,19.033,Q,383,WC 36,5,Continental Championship  Matchday 3,01/03/2024,87,4,-1,3,3,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,13.01.2023 stoper (90'),Polska,05.05.2023"
"Lukasz Drobna,300577859,20.033,,425,WC 36,,Final,,,,5,2,-1,-1,-1,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,09.12.2022 stoper (90'),Polska,05.05.2023"
"Marcin Kupidlo,303104596,20.079,,431,WC 36,,Final,,,,-1,-1,5,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,14.10.2022 skrzydlowy (90'),Polska,05.05.2023"
"Marek Chorosz,300295716,20.006,Q,438,WC 36,,Final,,,,-1,-1,-1,4,-1,4,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,06.01.2023 pomocnik (90'),Polska,05.05.2023"
"Pawel Wietrzynski,299724901,19.105,H,508,WC 36,,Final,,,,-1,2,2,4,3.5,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,2.5,13.01.2023 napastnik (90'),Polska,05.05.2023"
"Przemyslaw Fedyna,299724912,19.082,Q,508,WC 36,,Final,,,,0.5,-1,-1,2.5,2.5,4.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,13.01.2023 bramkarz (90'),Polska,05.05.2023"
"Romuald Rozworski,302914177,19.050,U,383,WC 36,1,Friendly,09/02/2024,87,1,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,13.01.2023 stoper (90'),Polska,05.05.2023"
"Wincenty Federowicz,304521356,19.064,,376,WC 36,,Final,,,,-1,-1,4.5,-1,6,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,13.01.2023 boczny_obronca (90'),Polska,05.05.2023"
"Wojciech Kwacz,300132625,20.068,,473,WC 36,,Final,,,,-1,-1,3.5,4.5,5,5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,14.10.2022 boczny_obronca (90'),Polska,05.05.2023"
"Andrzej Karkocha,311160174,18.032,P,227,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,3,-1,-1,4,-1.0,-1.0,2.5,-1.0,-1.0,3.0,01.05.2023 napastnik (90'),Polska,05.05.2023"
"Ernest Birkowski,311478939,18.026,,266,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,1.5,3,-1,-1,4.5,-1,-1.0,3.0,-1.0,-1.0,4.5,-1.0,20.03.2023 stoper (90'),Polska,05.05.2023"
"Franciszek Choromanski,313505779,18.096,T,243,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,-1,-1,3.5,3.5,3.5,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,01.05.2023 pomocnik (90'),Polska,05.05.2023"
"Grzegorz Latoszek,325813568,15.108,,55,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,01.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Henryk Katny,311694091,18.024,U,203,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,-1,3,4,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,01.05.2023 stoper (90'),Polska,05.05.2023"
"Hlib Shahov,324139421,15.102,T,33,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Jan Eisner,325318975,16.038,,63,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,01.05.2023 stoper (90'),Polska,05.05.2023"
"Jan Franaszczuk,319639778,17.014,T,151,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,6,-1,-1,-1,-1,-1,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,01.05.2023 bramkarz (90'),Polska,05.05.2023"
"Jan Obszanski,314441599,17.080,,257,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,5,5,5.5,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,01.05.2023 napastnik (90'),Polska,05.05.2023"
"Jaroslaw Banaszak,309423880,19.012,,325,WC 36,9,Continental Championship  Matchday 7,22/03/2024,87,7,-1,4.5,-1,4,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,07.03.2023 stoper (26'),Polska,05.05.2023"
"Jaroslaw Fidura,320971969,17.020,Q,81,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,4,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,01.05.2023 skrzydlowy (90'),Polska,05.05.2023"
"Kuba Bielas,294711109,22.013,P,587,WC 36,,Final,,,,-1,-1,5,4.5,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,16.05.2022 skrzydlowy (90'),Polska,05.05.2023"
"Oskar Grochowski,316727623,17.110,,180,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,3.5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,01.05.2023 napastnik (90'),Polska,05.05.2023"
"Roland Przewloka,319504320,17.004,P,91,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,5,4.5,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,01.05.2023 pomocnik (90'),Polska,05.05.2023"
"Stefan Noga,308563504,18.074,,250,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,4,3.5,1.5,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,01.05.2023 stoper (90'),Polska,05.05.2023"
"Wojciech Przestrzelski,319772032,18.007,,164,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,4.5,-1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,09.01.2023 bramkarz (61'),Polska,05.05.2023"
"Zbigniew Lonc,318678472,17.009,,87,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 skrzydlowy (76'),Polska,05.05.2023"
"Stanislaw Herod,323246530,16.014,Q,110,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,-1,-1,6,6.5,-1.0,-1.0,-1.0,-1.0,6.0,6.5,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Andrzej Szulski,325551746,15.100,T,59,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,4.5,4.5,-1.0,-1.0,-1.0,-1.0,4.5,4.5,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Albert Dralus,190494984,38.052,,2525,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Albin Wyrebiak,322053963,16.089,,116,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2.5,-1,5,4,-1,-1.0,-1.0,-1.0,5.0,4.0,-1.0,29.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Apoloniusz Lamasz,318023137,16.096,Q,159,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,3,2.5,3,-1,-1.0,-1.0,-1.0,2.5,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Gabriel Krause,316390080,17.019,T,215,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,1.5,-1,3,4,-1,7,1.5,-1.0,-1.0,-1.0,-1.0,7.0,29.04.2023 bramkarz (90'),Polska,05.05.2023"
"Igor Dziedzicki,317754709,16.097,,199,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,3.5,3,3.5,3,-1.0,-1.0,-1.0,-1.0,3.5,3.0,29.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Igor Krasinski,315164145,17.054,T,186,WC 37,1,Friendly,20/09/2024,89,1,1,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.04.2023 bramkarz (90'),Polska,05.05.2023"
"Krzysztof Budzyla,320586348,16.094,,99,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,5.5,3.5,-1,4.5,-1.0,-1.0,-1.0,3.5,-1.0,4.5,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Michal Pawlus,324366050,16.051,,86,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,4,3.5,-1,-1,-1.0,-1.0,4.0,3.5,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Miroslaw Rostek,321653876,16.088,U,124,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2,2,3,-1,4.5,-1.0,-1.0,2.0,3.0,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Piotr Piechal,313161187,17.101,,268,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,-1,6,4,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,11.03.2023 pomocnik (73'),Polska,05.05.2023"
"Witold Budnicki,316614733,17.025,H,173,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,2.5,-1,4,-1,5,-1.0,2.5,-1.0,-1.0,-1.0,5.0,29.04.2023 stoper (90'),Polska,05.05.2023"
"Ambrozy Pasieczna,314903726,17.051,,229,WC 37,1,Friendly,20/09/2024,89,1,-1,3,-1,5,-1,4.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Ariel Daszek,309804937,18.076,,250,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,5.5,-1,-1,-1,-1,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 stoper (90'),Polska,05.05.2023"
"Artur Kolota,320443210,16.096,H,144,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,1,-1,4,-1,-1,-1,1.0,-1.0,4.0,-1.0,-1.0,-1.0,14.01.2023 boczny_obronca (90'),Polska,05.05.2023"
"Aureliusz Bartyla,313375657,18.033,,201,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,2,5,4.5,-1,-1,3.5,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 stoper (90'),Polska,05.05.2023"
"Dawid Tyszer,322886190,16.074,H,33,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Edward Cytacki,322557899,16.017,Q,101,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,29.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Grzegorz Waclawik,314510654,17.098,,253,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,29.04.2023 pomocnik (90'),Polska,05.05.2023"
"Jan Muszalski,315149196,17.093,T,193,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,2.5,2.5,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Jan Szczypa,319365239,17.050,T,165,WC 37,1,Friendly,20/09/2024,89,1,1.5,-1,5.5,-1,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,29.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Jedrzej Karchut,321215437,17.071,,109,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,05.05.2023"
"Jerzy Marszewski,320849069,17.059,,113,WC 37,,Final,,,,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,11.02.2023 pomocnik (90'),Polska,05.05.2023"
"Kajetan Sarna,322241082,16.034,,95,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,2,-1,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 bramkarz (90'),Polska,05.05.2023"
"Lech Andrzejewski,315187350,18.017,P,236,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,5,-1,5.5,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,03.12.2022 stoper (38'),Polska,05.05.2023"
"Marian Podkowa,320717559,16.094,,64,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,25.03.2023 stoper (90'),Polska,05.05.2023"
"Mieczyslaw Bagrowski,320178804,18.018,T,151,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,6,-1,-1,-1,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,29.04.2023 stoper (90'),Polska,05.05.2023"
"Pawel Kosobudzki,320820154,16.099,,137,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,4,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,25.03.2023 pomocnik (90'),Polska,05.05.2023"
"Slawomir Kozar,311611748,18.019,,242,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,2,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,18.03.2023 stoper (56'),Polska,05.05.2023"
"Zbigniew Trznadel,312915288,18.028,P,258,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,1.5,-1,-1,5.5,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,29.04.2023 napastnik (90'),Polska,05.05.2023"
"Aleks Rewerski,325928556,15.109,,22,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,30.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Bartosz Ciulkin,324723403,16.034,,60,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,4.5,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Cyprian Paduch,321245030,16.091,P,103,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3,3,3,-1,-1,-1.0,3.0,3.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,05.05.2023"
"Fryderyk Magner,321365599,16.049,H,141,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,4.5,-1,4.5,6,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,17.04.2023 boczny_obronca (90'),Polska,05.05.2023"
"Jozef Warmowski,312752778,18.002,T,287,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,3.5,-1,5,-1,4.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,28.02.2023 pomocnik (90'),Polska,05.05.2023"
"Kamil Nowara,327411744,16.061,,36,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Laurencjusz Kulpa,305381459,18.108,,340,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,4,4,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,28.02.2023 napastnik (90'),Polska,05.05.2023"
"Lukasz Srodka,316780327,17.067,,201,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,3.5,2.5,-1,1.5,-1,-1,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.04.2023 bramkarz (90'),Polska,05.05.2023"
"Marceli Szczotkowski,311247307,17.101,,243,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,4,-1,3.5,-1,5.5,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,09.04.2023 stoper (90'),Polska,05.05.2023"
"Mieczyslaw Calow,321698050,17.033,,120,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,3.5,3,4.5,-1,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Przybyslaw Wyzykowski,326119367,16.011,,54,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,30.04.2023 skrzydlowy (90'),Polska,05.05.2023"
"Roman Klosek,321261468,16.080,,132,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,4.5,5.5,5,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
"Waldemar Dobkiewicz,321021316,16.103,,110,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3.5,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,30.04.2023 napastnik (90'),Polska,05.05.2023"
"Wlodzimierz Rochna,326994165,16.028,T,43,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,4,4,-1,-1.0,-1.0,-1.0,4.0,4.0,-1.0,30.04.2023 pomocnik (90'),Polska,05.05.2023"
