"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country,Last update"
"Dionizy Rotkiewicz,326845566,16.010,T,60,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,-1,5,5.5,5.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,31.05.2023 skrzydlowy (55'),Polska,01.06.2023"
"Krystian Pianko,313927391,18.061,H,277,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,5.5,-1,3,4,4,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,26.05.2023 stoper (30'),Polska,01.06.2023"
"Christoph Villiez,316371365,18.073,,221,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,5,-1,4.5,4.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,31.05.2023 napastnik (90'),Polska,01.06.2023"
"Ireneusz Celmer,326564772,17.001,,67,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2.5,-1,3.5,6.5,7.5,-1.0,-1.0,-1.0,3.0,5.0,-1.0,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Zbigniew Wloka,315671758,18.047,,192,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,-1,2,6.5,3.5,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,26.05.2023 skrzydlowy (50'),Polska,01.06.2023"
"Bogdan Mamon,315209039,17.077,T,256,WC 37,1,Friendly,20/09/2024,89,1,-1,6.5,-1,3.5,5,2,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
"Slawomir Duchewicz,317228155,18.042,,235,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,7,-1,6,8,6.5,-1.0,5.5,-1.0,-1.0,6.5,-1.0,31.05.2023 stoper (35'),Polska,01.06.2023"
"Lukasz Mikolajek,327382979,15.098,U,46,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,5,-1,3.5,4.5,8,-1.0,-1.0,-1.0,3.5,-1.0,6.5,31.05.2023 stoper (55'),Polska,01.06.2023"
"Filip Kauc,313099505,18.004,,270,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,5,-1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.05.2023 bramkarz (90'),Polska,01.06.2023"
"Wiktor Swider,327510578,15.101,,44,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,3.5,-1,-1,-1,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,30.05.2023 napastnik (46'),Polska,01.06.2023"
"Bohuslav Ivanenko,322690566,18.022,,143,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,6.5,7,-1,-1.0,-1.0,-1.0,5.5,5.5,-1.0,30.05.2023 pomocnik (70'),Polska,01.06.2023"
"Prokop Siepsiak,328147245,15.091,,52,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,4,-1,6,-1,-1,-1.0,4.0,-1.0,4.5,-1.0,-1.0,30.05.2023 pomocnik (20'),Polska,01.06.2023"
"Slawomir Persona,319094394,17.084,,151,WC 37,,Final,,,,-1,-1,-1,6,7,6,-1.0,-1.0,-1.0,6.0,6.0,-1.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"Czeslaw Juszczynski,315781165,18.009,,240,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,30.05.2023 napastnik (90'),Polska,01.06.2023"
"W. Glugla,476715187,17.004,T,-1,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,-1,7.5,7,-1,-1.0,5.0,-1.0,7.5,7.0,-1.0,-----,Polska,01.06.2023"
"Witold Sarama,324595782,16.053,,108,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,-1,-1,3.5,6.5,4.5,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,30.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Blazej Zastocki,322743436,17.002,,102,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,5,-1,3,-1,-1,-1.0,4.0,-1.0,3.0,-1.0,-1.0,30.05.2023 stoper (90'),Polska,01.06.2023"
"Oskar Pochron,322811838,17.091,,123,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,-1,5.5,5,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,23.05.2023 skrzydlowy (20'),Polska,01.06.2023"
"Konrad Lemanczyk,316770372,17.092,P,245,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,-1,-1,6,5,6.5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,23.05.2023 pomocnik (44'),Polska,01.06.2023"
"Adrian Macholl,310655853,18.092,,316,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,4,4,6.5,6.5,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"Andrzej Franik,320872008,18.030,,164,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,4.5,-1,6.5,-1,8.5,-1.0,4.5,-1.0,-1.0,-1.0,7.5,30.05.2023 napastnik (90'),Polska,01.06.2023"
"Baltazar Szponar,324543411,16.050,,67,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,-1,4,-1,4.5,6.5,5.5,-1.0,3.5,-1.0,4.5,-1.0,5.5,30.05.2023 stoper (90'),Polska,01.06.2023"
"Edmund Koruba,248794407,28.060,,1434,WC 36,,Final,,,,-1,-1,-1,1.5,2,3,-1.0,-1.0,-1.0,1.5,-1.0,-1.0,--------,Polska,01.06.2023"
"Harald Mirgos,248794392,28.000,Q,1434,WC 36,,Final,,,,0.5,2,2,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Hieronim Knapczyk,249030703,27.098,,1411,WC 36,,Final,,,,-1,-1,-1,-1,3.5,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Jakub Kedziezawy,248794395,29.046,,1434,WC 36,,Final,,,,-1,2,2.5,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Jozef Woznicki,247647353,29.048,,1402,WC 36,,Final,,,,1.5,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Krzysztof Kraszewski,310213433,19.020,,299,WC 36,11,Continental Championship  Matchday 9,05/04/2024,87,9,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Leszek Kraskiewicz,248794401,29.008,,1434,WC 36,,Final,,,,-1,-1,-1,2,3,4.5,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,--------,Polska,01.06.2023"
"Maciej Antol,312557776,18.007,,291,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Marcin Plich,248794405,29.077,,1434,WC 36,,Final,,,,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Marek Okroj,258442318,26.109,P,1214,WC 36,,Final,,,,-1,-1,-1,-1,-1,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Przemyslaw Hajda,248794396,28.110,P,1434,WC 36,,Final,,,,-1,2,3,-1,4,-1,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Roman Gudejko,248794403,29.037,,1434,WC 36,,Final,,,,-1,-1,-1,2,-1,2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Stoislaw Krajka,248794394,28.105,,1434,WC 36,,Final,,,,-1,2,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Wladyslaw Pikul,312557735,18.044,,309,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Zachary Skurski,259034886,27.061,,1187,WC 36,,Final,,,,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Anastazy Cyrwus,323555868,16.092,,130,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,2,4.5,4,3.5,5,5,1.5,-1.0,-1.0,3.5,4.5,5.0,29.05.2023 stoper (18'),Polska,01.06.2023"
"Antek Wolanski,324498389,17.015,,102,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,1.5,-1,2.5,4,5.5,-1.0,1.5,-1.0,2.5,4.0,5.5,22.05.2023 stoper (90'),Polska,01.06.2023"
"Antoni Bandurski,324103622,17.006,,109,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,2,-1,4,3.5,7,-1.0,2.0,-1.0,4.0,3.5,5.0,16.05.2023 napastnik (90'),Polska,01.06.2023"
"Bogdan Lytkowski,327761347,16.010,,46,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,1.5,2.5,-1,4,4,7.5,1.5,2.5,-1.0,4.0,4.0,7.5,29.05.2023 napastnik (90'),Polska,01.06.2023"
"Edmund Dwojacki,326845054,16.054,U,67,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1.5,3.5,-1,4,4.5,3.5,-1.0,3.5,-1.0,4.0,4.5,3.5,29.05.2023 stoper (72'),Polska,01.06.2023"
"F. Klonowski,476686080,18.075,,-1,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,2,6,5,6,5.5,3.5,-1.0,6.0,-1.0,6.0,-1.0,-1.0,-----,Polska,01.06.2023"
"Feliks Reclik,324517130,16.011,,74,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,1.5,3,-1,4,4.5,4,1.5,3.0,-1.0,4.0,4.5,4.0,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"M. Godzik,476352573,17.085,,-2,WC 37,,Final,,,,5,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-----,Polska,06.05.2023"
"Mariusz Duch,320489458,16.093,H,123,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,2,5.5,6,5,5.5,5,2.0,5.5,6.0,-1.0,-1.0,5.0,29.05.2023 napastnik (90'),Polska,01.06.2023"
"Pawel Dworzak,327254083,16.047,U,53,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,1.5,-1,4,4.5,3.5,-1.0,1.5,-1.0,4.0,4.5,3.5,29.05.2023 pomocnik (90'),Polska,01.06.2023"
"Slawek Fronczek,320697600,16.079,,137,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3,3.5,3.5,5,-1,-1.0,3.0,-1.0,3.5,5.0,-1.0,29.05.2023 stoper (90'),Polska,01.06.2023"
"Slawomir Wandoch,324975599,17.067,,81,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,3,-1,-1,-1,4.5,-1.0,3.0,-1.0,-1.0,-1.0,4.5,22.05.2023 stoper (90'),Polska,01.06.2023"
"Sylwiusz Nieuzyla,326707918,15.089,H,60,WC 38,,Final,,,,-1,3,4,4.5,5.5,-1,-1.0,3.0,4.0,4.5,5.5,-1.0,29.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Tomasz Mikud,324119200,16.060,T,116,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,5.5,6.5,-1,4,-1.0,-1.0,5.5,6.5,-1.0,4.0,29.05.2023 napastnik (90'),Polska,01.06.2023"
"A. Nagla,475984173,19.051,U,-2,WC 36,7,Continental Championship  Matchday 5,08/03/2024,87,5,-1,-1,4,-1,5,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-----,Polska,06.05.2023"
"Ireneusz Musialowicz,323056112,17.082,H,109,WC 37,1,Friendly,20/09/2024,89,1,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,28.05.2023 stoper (90'),Polska,01.06.2023"
"Jakub Pawluczuk,326686742,16.098,P,67,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Jakub Pycki,316857090,18.012,,179,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,4.5,-1,4.5,-1,-1,-1.0,4.5,-1.0,4.0,-1.0,-1.0,21.05.2023 stoper (90'),Polska,01.06.2023"
"Jerzy Potomski,312127027,18.111,,262,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,-1,5,5,4,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Maksymilian Theuerwekl,317549975,18.026,H,228,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Marek Zukiewicz,314398618,18.020,,199,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,5.5,5.5,3.5,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,28.05.2023 stoper (90'),Polska,01.06.2023"
"Mariusz Ciaston,323652357,17.079,,115,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,01.06.2023"
"Mieczyslaw Zawojek,324317552,16.015,T,80,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,28.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Olgierd Hajdo,325416985,17.055,,95,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Pankracy Zimnielski,314551824,18.073,P,193,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,3,3.5,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,19.03.2023 skrzydlowy (90'),Polska,01.06.2023"
"Patryk Kondera,316855647,17.033,,207,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,6.5,-1,-1,-1.0,-1.0,-1.0,6.5,-1.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Pawel Nielacna,312874247,19.031,,284,WC 36,10,Continental Championship  Matchday 8,29/03/2024,87,8,-1,5,-1,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,30.04.2023 stoper (90'),Polska,01.06.2023"
"Roman Tessmer,310798809,18.091,,304,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,-1,-1,5.5,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,28.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Ryszard Fec,311872584,18.063,T,235,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,1.5,3.5,-1,-1,-1,-1,1.5,3.5,-1.0,-1.0,-1.0,-1.0,28.05.2023 stoper (90'),Polska,01.06.2023"
"Bartlomiej Ciezadlo,319320135,17.081,,88,WC 37,1,Friendly,20/09/2024,89,1,-1,4.5,5,4,-1,-1,-1.0,4.5,5.0,4.0,-1.0,-1.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Fryderyk Konopko,325483432,16.038,,99,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,2,5,4.5,4.5,-1,-1,-1.0,5.0,4.5,4.5,-1.0,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
"Tomasz Zachura,325483431,16.007,,99,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,-1,4,2,3.5,5,-1.0,-1.0,4.0,-1.0,3.5,4.0,31.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Jakub Majak,324469289,16.093,,95,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3.5,4,3,4.5,-1,-1.0,3.5,4.0,3.0,4.5,-1.0,31.05.2023 stoper (90'),Polska,01.06.2023"
"Jan Kulig,318589550,17.044,Q,66,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,5.5,-1,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Slawomir Cal,326662974,16.057,,74,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,4.5,-1,6,-1,-1.0,-1.0,4.5,-1.0,6.0,-1.0,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Cezary Raszczyk,325483426,16.057,,99,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,2.5,-1,3,3.5,6.5,-1.0,-1.0,-1.0,-1.0,3.5,5.0,25.05.2023 napastnik (90'),Polska,01.06.2023"
"Dariusz Baryla,323556327,16.075,,99,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,4.5,-1,6.5,-1.0,-1.0,-1.0,4.5,-1.0,6.5,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Artur Chodorowski,326119001,17.000,,60,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,31.05.2023 pomocnik (90'),Polska,01.06.2023"
"Henryk Granda,325483436,16.080,,99,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,5.5,5.5,3.5,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,25.05.2023 pomocnik (90'),Polska,01.06.2023"
"Miroslaw Zandecki,325483434,16.053,,99,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,0.5,2,1.5,4.5,-1,3,0.5,-1.0,-1.0,3.5,-1.0,3.0,25.05.2023 bramkarz (90'),Polska,01.06.2023"
"Wlodzimierz Owsiana,326845541,16.003,,53,WC 37,35,World Cup - Round IV  Matchday 1,28/03/2025,90,12,-1,-1,3.5,-1,4.5,-1,-1.0,-1.0,3.5,-1.0,4.5,-1.0,31.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Aleksander Kluszczynski,316390052,17.096,,109,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,3.5,4,4,5,-1,-1.0,-1.0,4.0,4.0,5.0,-1.0,26.05.2023 pomocnik (90'),Polska,01.06.2023"
"Emil Akonom,320780143,16.091,U,179,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,4.5,4.5,4,4.5,4,-1.0,4.5,4.5,4.0,-1.0,3.5,28.04.2023 stoper (90'),Polska,01.06.2023"
"Ernest Tafelski,318450249,17.095,,151,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,2,-1,3,3,5.5,-1.0,-1.0,-1.0,3.0,3.0,5.0,19.05.2023 napastnik (90'),Polska,01.06.2023"
"Henryk Krzyminski,325086160,16.073,,81,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,3.5,4.5,4.5,-1.0,-1.0,-1.0,3.5,4.5,4.5,26.05.2023 napastnik (90'),Polska,01.06.2023"
"Iziaslav Nikonov,314988221,17.066,U,144,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,4,-1,4.5,6.5,-1.0,-1.0,-1.0,-1.0,4.5,6.5,26.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Ludwik Skorupa,327527343,16.017,T,46,WC 37,32,World Cup - Round III  Matchday 1,14/03/2025,90,10,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,26.05.2023 stoper (90'),Polska,01.06.2023"
"P. Golebiowski,476480415,17.086,U,-2,WC 37,,Final,,,,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,-----,Polska,18.05.2023"
"Przemyslaw Stoszek,324774330,17.019,P,74,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4,-1,4.5,-1,-1,-1.0,4.0,-1.0,4.5,-1.0,-1.0,19.05.2023 stoper (90'),Polska,01.06.2023"
"Przemyslaw Zawisza,321525705,17.018,,67,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,3.5,2.5,-1,-1,-1.0,3.5,3.5,2.5,-1.0,-1.0,26.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Radoslaw Markiewicz,318782468,18.043,Q,186,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,3,-1,4,-1,5,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,17.03.2023 pomocnik (90'),Polska,01.06.2023"
"Rafal Kuzba,319750782,17.068,H,193,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,4,-1,4,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,26.05.2023 pomocnik (90'),Polska,01.06.2023"
"Rafal Zachar,324086320,16.030,,116,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,2,3,3.5,3.5,4,-1.0,2.0,3.0,3.5,3.5,4.0,26.05.2023 napastnik (90'),Polska,01.06.2023"
"Stanislaw Pasiut,326945818,16.064,,60,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,-1,5,6,-1.0,-1.0,-1.0,-1.0,5.0,6.0,26.05.2023 napastnik (90'),Polska,01.06.2023"
"Wieslaw Prejs,324872721,17.043,,88,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,3.5,5,-1.0,-1.0,-1.0,-1.0,3.5,5.0,19.05.2023 skrzydlowy (90'),Polska,01.06.2023"
"Witold Kolton,318423504,17.086,,130,WC 37,,Final,,,,4.5,-1,1.5,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,26.05.2023 bramkarz (90'),Polska,01.06.2023"
"Adam Machulski,327761467,16.111,Q,52,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,5.5,6,-1,-1.0,-1.0,-1.0,5.5,6.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Adam Pilkowski,322174695,17.041,,148,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,23.04.2023 pomocnik (90'),Polska,01.06.2023"
"Andrzej Brzyski,322076608,17.073,U,93,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,28.05.2023 napastnik (90'),Polska,01.06.2023"
"Cyprian Chmielewski,321021640,17.055,,130,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,3.5,4.5,-1,6.5,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Edward Gos,322242037,17.063,,136,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,4,-1,4.5,-1,-1,-1.0,4.0,-1.0,4.5,-1.0,-1.0,21.05.2023 pomocnik (90'),Polska,01.06.2023"
"Egon Wojnarowicz,323421158,17.072,P,122,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,4,-1,5.5,6.5,-1.0,-1.0,4.0,-1.0,5.5,-1.0,30.04.2023 napastnik (13'),Polska,01.06.2023"
"Feliks Cyluk,316760822,18.002,U,192,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,-1,-1,6,-1,-1,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jan Sidorzak,317814608,18.037,,179,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,-1,4.5,5,-1,-1.0,-1.0,-1.0,4.5,5.0,-1.0,28.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jan Zaloga,320134299,17.094,U,171,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,-1,4,-1,5,-1.0,-1.0,-1.0,3.5,-1.0,5.0,14.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jozef Kosminski,318547560,18.059,,207,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,5.5,-1,-1,-1,-1,-1,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,28.05.2023 bramkarz (90'),Polska,01.06.2023"
"M. Ogarek,475939575,17.046,,-2,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,5.5,6.5,-1,-1.0,-1.0,-1.0,-1.0,6.5,-1.0,-----,Polska,06.05.2023"
"Piotr Kacak,323963492,16.081,T,116,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,5.5,-1,-1,-1,-1.0,-1.0,5.5,-1.0,-1.0,-1.0,28.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Sobieslaw Jakubus,323783165,16.098,,109,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,28.05.2023 napastnik (90'),Polska,01.06.2023"
"Dalislaw Gos,322870336,16.050,,66,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1.5,-1,-1,-1,5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,30.05.2023 bramkarz (85'),Polska,01.06.2023"
"Dawid Kontna,325065234,17.005,,73,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,1.5,-1,-1,-1,4,7,1.5,-1.0,-1.0,-1.0,4.0,5.0,30.05.2023 napastnik (90'),Polska,01.06.2023"
"Edward Burzynski,325289307,17.027,U,95,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,5.5,3.5,-1,4,-1.0,-1.0,4.0,-1.0,-1.0,4.0,30.05.2023 boczny_obronca (90'),Polska,01.06.2023"
"Gniewko Chelkowski,315736442,18.082,U,242,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,1.5,-1,-1,5.5,5.5,6.5,-1.0,-1.0,-1.0,4.5,-1.0,5.0,27.05.2023 pomocnik (90'),Polska,01.06.2023"
"Jerzy Franczak,318807135,17.090,,165,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,2,5,-1,3.5,-1,5,2.0,-1.0,-1.0,3.5,-1.0,5.0,30.05.2023 pomocnik (90'),Polska,01.06.2023"
"Krzysztof Capek,325325669,17.039,,88,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,1.5,2,-1,4,3.5,-1,-1.0,2.0,-1.0,4.0,3.5,-1.0,30.05.2023 skrzydlowy (87'),Polska,01.06.2023"
