"Player,Player ID,Age,Speciality,Days in Academy,WC X,Stage N,Description,Last Match Date,Season,Week,B_GK,B_CD,B_WB,B_IM,B_W,B_F,L_GK,L_CD,L_WB,L_IM,L_W,L_F,Last Match Details,Country"
"Jozef Tomasiak,320562061,17.033,,128,WC 37,,Final,,,,-1,4,5,5,5.5,-1,,06.04.2023 boczny_obronca (30'),Polska"
"Orest Sawko,320562064,17.089,,128,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,0.5,2,2.5,2,4,5,,06.04.2023 bramkarz (90'),Polska"
"Feliks Dziurzynski,320562065,17.004,Q,128,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,1,3.5,3.5,-1,-1,-1,,06.04.2023 boczny_obronca (70'),Polska"
"Amadeusz Cymborski,320562066,17.038,,128,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,3.5,3.5,2.5,4,4,,22.03.2023 skrzydlowy (26'),Polska"
"Hubert Winnicki,320562067,16.078,,128,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,2.5,-1,4.5,-1,-1,,29.03.2023 pomocnik (90'),Polska"
"Adam Helmecki,320562068,17.060,,128,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,1.5,3,3,-1,-1,-1,,29.03.2023 stoper (4'),Polska"
"Wladyslaw Staszczyk,320562538,17.015,H,60,WC 37,2,Friendly,27/09/2024,89,2,-1,3.5,-1,5.5,6,-1,,28.03.2023 skrzydlowy (46'),Polska"
"Ireneusz Swierczynski,320562542,17.041,,89,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,-1,-1,4,-1,,31.03.2023 skrzydlowy (90'),Polska"
"J. Kupka,475701405,17.100,H,-1,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,,,-----,Polska"
"Bernard Matyskiewicz,320562549,17.023,,63,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,3,4.5,5,5.5,,03.04.2023 pomocnik (90'),Polska"
"Bernard Zygula,320562554,16.099,,115,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,5,6,4,,03.04.2023 pomocnik (90'),Polska"
"Boleslaw Cackowski,320562557,16.068,,46,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,4.5,-1,-1,-1,-1,-1,,16.03.2023 bramkarz (90'),Polska"
"Marcel Wilmanski,320562558,16.019,P,64,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,4,-1,4.5,6,,19.03.2023 skrzydlowy (90'),Polska"
"Artur Durczynski,320562562,17.103,,109,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,-1,4,-1,-1,-1,,03.01.2023 boczny_obronca (90'),Polska"
"Sebastian Kugiel,320562564,16.034,,99,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4,5.5,6,3.5,,06.04.2023 pomocnik (90'),Polska"
"Maciej Pomianowski,320562565,17.081,,123,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,2.5,-1,4.5,-1,-1,,02.04.2023 pomocnik (90'),Polska"
"Jakub Szado,320562566,17.097,,116,WC 36,27,World Cup - Round II  Matchday 2,08/07/2024,88,7,-1,-1,-1,5,5,7,,04.04.2023 skrzydlowy (90'),Polska"
"Korneliusz Kulacz,320562569,16.083,P,127,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,6.5,6,5.5,-1,-1,,05.04.2023 stoper (90'),Polska"
"Lech Jamorski,320562579,16.016,,124,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,5.5,-1,-1,-1,-1,,05.04.2023 stoper (90'),Polska"
"Ireneusz Netkowski,320562642,16.071,Q,123,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,5.5,-1,-1,,06.04.2023 pomocnik (90'),Polska"
"Karol Nadrowski,320563590,16.032,P,74,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,4,5.5,-1,5,,12.03.2023 boczny_obronca (90'),Polska"
"Jakub Ogrodowski,320563591,17.031,,117,WC 37,,Final,,,,-1,4,4.5,-1,3,-1,,01.04.2023 boczny_obronca (90'),Polska"
"Marcin Terpinski,320563601,16.021,P,81,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,-1,5.5,-1,4.5,,05.04.2023 napastnik (90'),Polska"
"Rafal Wiatrzyk,320563603,16.054,Q,59,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,2.5,-1,4,5,-1,,01.04.2023 skrzydlowy (90'),Polska"
"Feliks Brys,320563604,17.038,,116,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,-1,-1,5,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Janusz Tomczyszyn,320563608,16.068,,96,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,-1,-1,5.5,,30.03.2023 napastnik (90'),Polska"
"Scibor Bakalarski,320563609,17.050,,88,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,4.5,5,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Tomasz Kocwin,320563616,16.079,,117,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,5.5,4.5,6.5,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Jerzy Frac,320563619,17.090,,122,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,5,-1,-1,-1,-1,-1,,05.04.2023 bramkarz (90'),Polska"
"Marceli Lazik,320563621,16.070,,123,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,2.5,3.5,3.5,4.5,-1,-1,,21.03.2023 bramkarz (26'),Polska"
"Dominik Jurgielewicz,320564026,17.072,,128,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Ludwik Owczorz,320564027,18.001,,128,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Eustachy Kubinski,320564028,17.007,,128,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Sylwester Laskowski,320564029,16.106,,128,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Patryk Wasiak,320564030,17.010,,128,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Grzegorz Grobelniak,320564031,16.066,,128,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Teofil Tylutka,320564032,17.010,,128,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Eustachy Sowala,320564033,16.059,,128,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Pawel Dardzinski,320564034,16.028,,128,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Jakub Petlic,320564035,16.109,,128,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Szymon Przybyl,320564036,17.024,,128,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Kazimierz Blaszczyk,320564037,17.038,,128,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Teofil Dzwon,320564038,16.052,,128,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Teodor Ossowski,320564039,16.068,,128,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Pawel Leciej,320564040,17.077,,128,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Waclaw Kozaczuk,320564496,17.000,P,80,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,4.5,5,6,6,-1,,02.04.2023 pomocnik (90'),Polska"
"Anatol Karwacki,320564498,16.078,,81,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,5,4,6,5.5,5.5,,24.03.2023 stoper (90'),Polska"
"Szymon Cizmowski,320564500,17.028,P,102,WC 37,,Final,,,,-1,5,5.5,5,5.5,-1,,02.04.2023 skrzydlowy (90'),Polska"
"Daniel Zuchlinski,320564501,17.048,H,102,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,-1,-1,4,6,-1,,31.03.2023 skrzydlowy (90'),Polska"
"Bartosz Trzecinski,320564502,17.026,,95,WC 37,1,Friendly,20/09/2024,89,1,-1,5,5.5,-1,-1,-1,,31.03.2023 boczny_obronca (90'),Polska"
"Achacy Grabski,320564519,16.045,Q,123,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,2,5,5.5,5,5.5,6,,06.04.2023 boczny_obronca (90'),Polska"
"Alojzy Wygonowski,320564525,16.078,U,114,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,5,-1,-1,-1,-1,-1,,01.04.2023 bramkarz (90'),Polska"
"Tomasz Resztak,320564532,17.069,,112,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Marcin Trzcielinski,320564535,16.103,P,103,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2.5,-1,2.5,4.5,-1,,23.02.2023 skrzydlowy (90'),Polska"
"Zygfryd Redlicki,320564922,17.029,,128,WC 37,,Final,,,,1,-1,-1,3,-1,5,,05.04.2023 napastnik (90'),Polska"
"Maciej Ladzinski,320564924,16.045,,128,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4.5,-1,4.5,3.5,2.5,,15.03.2023 pomocnik (90'),Polska"
"Jerzy Fedak,320564926,16.025,,128,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1.5,-1,-1,2.5,3,3,,04.01.2023 bramkarz (90'),Polska"
"Zenon Laba,320564927,16.095,,128,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,2,-1,4,2.5,,22.03.2023 skrzydlowy (90'),Polska"
"Bartosz Leja,320564929,16.034,P,128,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2.5,3,3,-1,3.5,,18.01.2023 stoper (90'),Polska"
"Michal Skorkiewicz,320564930,17.024,P,128,WC 37,1,Friendly,20/09/2024,89,1,2,3.5,4.5,2.5,-1,4.5,,05.04.2023 boczny_obronca (90'),Polska"
"Ulrich Schonenbrocher,320564931,16.033,,128,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,0.5,-1,2.5,1.5,-1,2,,05.04.2023 pomocnik (90'),Polska"
"Oskar Szlosek,320564933,16.043,,128,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,1.5,-1,3.5,4,3.5,,15.03.2023 skrzydlowy (90'),Polska"
"Marcin Kryger,320564934,16.100,,128,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2.5,-1,-1,2.5,4,,12.01.2023 napastnik (90'),Polska"
"Grzegorz Gajewicz,320565039,16.081,,128,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5,3,6.5,,30.03.2023 pomocnik (90'),Polska"
"Dawid Romanowski,320565044,17.102,Q,128,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,1,-1,-1,4,3,-1,,16.03.2023 pomocnik (90'),Polska"
"Igor Patyna,320565491,16.046,,46,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4,4.5,-1,-1,-1,,05.04.2023 boczny_obronca (90'),Polska"
"Marcel Doroszko,320565494,16.079,U,122,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,3,4.5,6,,31.03.2023 napastnik (90'),Polska"
"Krzysztof Semczyszyn,320565502,16.022,P,108,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,5.5,6,-1,-1,3.5,,05.04.2023 napastnik (90'),Polska"
"Henryk Brzoza,320565514,17.025,,60,WC 37,1,Friendly,20/09/2024,89,1,2,-1,-1,5,-1,-1,,01.04.2023 pomocnik (90'),Polska"
"Remigiusz Ratajszczak,320565521,16.040,,81,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Jan Kuczynski,320565530,16.081,,4,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Antoni Kucybala,320565533,16.069,,99,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,1.5,-1,4,4.5,-1,,01.04.2023 stoper (90'),Polska"
"Ryszard Seweryn,320565543,16.027,,123,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Marcin Penc,320565544,16.044,,110,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,3.5,5,4,,03.04.2023 pomocnik (90'),Polska"
"Waldemar Grzegorski,320565547,16.103,,110,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,3.5,3.5,-1,,02.01.2023 pomocnik (90'),Polska"
"Pawel Zupiec,320566391,16.056,,88,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,4,-1,2,1,-1,-1,,03.04.2023 bramkarz (90'),Polska"
"Andrzej Iwaszko,320566392,17.004,U,60,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,-1,-1,4.5,4.5,5,,20.03.2023 napastnik (90'),Polska"
"Czeslaw Fasciszewski,320566401,17.006,,121,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,5.5,6,6.5,6.5,,02.04.2023 pomocnik (90'),Polska"
"Jozef Szulik,320566402,16.020,P,80,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3.5,4,4,-1,5,,06.04.2023 boczny_obronca (90'),Polska"
"Roman Panak,320566405,16.106,,32,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5,-1,-1,-1,-1,,05.04.2023 stoper (90'),Polska"
"Lukasz Dawidziak,320566408,16.063,,74,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,-1,3.5,4,,02.04.2023 napastnik (90'),Polska"
"Krzysztof Goczal,320566425,16.100,,81,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Konrad Jerzak,320566430,17.094,P,100,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,4,-1,-1,5,6,,06.04.2023 skrzydlowy (90'),Polska"
"Ryszard Toronczak,320566433,16.078,H,60,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,3.5,-1,4,-1,-1,,05.04.2023 stoper (90'),Polska"
"Dariusz Zaorski,320566435,16.039,P,74,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,-1,-1,4.5,-1,,04.04.2023 skrzydlowy (90'),Polska"
"Zbigniew Modrzewski,320566447,16.101,,110,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,5,8.5,,05.04.2023 skrzydlowy (90'),Polska"
"Piotr Furdyna,320566451,16.062,,11,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Dawid Szlacheta,320566453,16.074,,101,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,6,-1,-1,,05.04.2023 pomocnik (90'),Polska"
"Norbert Sicinski,320566454,16.086,U,88,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,5,-1,-1,,14.03.2023 pomocnik (90'),Polska"
"Robert Terech,320567471,16.071,Q,95,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,5,4.5,4,,03.04.2023 skrzydlowy (90'),Polska"
"Tadek Cislak,320567477,16.065,,67,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3.5,-1,3,3.5,-1,,31.03.2023 pomocnik (90'),Polska"
"Marek Slawinski,320567489,16.079,Q,60,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,5.5,-1,-1,,02.04.2023 pomocnik (90'),Polska"
"Artem Teletskyi,320567490,16.019,,113,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,1,-1,-1,-1,-1,-1,,23.12.2022 bramkarz (10'),Polska"
"Piotr Sujewicz,320567497,16.032,,64,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Marek Pocztowski,320567511,16.080,,87,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4,4,4.5,4,4.5,,03.04.2023 pomocnik (90'),Polska"
"Marcin Stankowski,320567512,17.026,,95,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,4,-1,,05.04.2023 skrzydlowy (90'),Polska"
"Eryk Fedorowicz,320567514,16.061,,39,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,3.5,-1,-1,,31.03.2023 pomocnik (90'),Polska"
"Michal Koszalka,320567515,16.087,U,95,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,6,5,-1,,25.03.2023 pomocnik (12'),Polska"
"Filip Wolinski,320567518,17.030,T,123,WC 37,,Final,,,,-1,-1,3.5,-1,-1,7,,02.04.2023 boczny_obronca (90'),Polska"
"Ireneusz Gaca,320567525,16.104,,100,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,2.5,3.5,3.5,6,,03.04.2023 napastnik (66'),Polska"
"Marcel Chuchro,320568595,17.017,,39,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Cezary Gondzik,320568607,16.076,Q,98,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,4.5,6.5,5,2.5,,01.04.2023 pomocnik (90'),Polska"
"Pawel Banach,320568611,17.029,P,67,WC 37,,Final,,,,-1,-1,-1,5.5,-1,-1,,25.03.2023 pomocnik (90'),Polska"
"Jerzy Ochwat,320568612,17.022,,102,WC 37,1,Friendly,20/09/2024,89,1,-1,2.5,-1,-1,-1,7.5,,05.04.2023 napastnik (90'),Polska"
"Zdzislaw Cichomski,320568616,17.018,,29,WC 37,2,Friendly,27/09/2024,89,2,4,-1,-1,-1,-1,-1,,24.03.2023 bramkarz (90'),Polska"
"Albert Orzel,320568618,16.045,,66,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Mariusz Nocen,320568622,16.053,,74,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,1,2.5,-1,3.5,4.5,-1,,06.04.2023 skrzydlowy (90'),Polska"
"Miroslaw Gierasimiuk,320568624,17.012,,95,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,6.5,-1,6,,04.04.2023 pomocnik (90'),Polska"
"Radoslaw Wojtasz,320568627,16.069,,125,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,5,-1,-1,,01.04.2023 pomocnik (90'),Polska"
"Igor Bumbul,320568634,16.069,Q,76,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,3,3.5,3.5,6.5,,06.04.2023 skrzydlowy (90'),Polska"
"Jakub Nienartowicz,320568636,16.055,,123,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,4.5,-1,-1,7.5,,05.04.2023 napastnik (90'),Polska"
"Dominik Andrzejczuk,320568637,16.056,T,122,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,6,3.5,-1,1.5,-1,1,,02.04.2023 pomocnik (90'),Polska"
"Marian Tetiorka,320568638,16.105,,122,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,3,-1,6,,28.03.2023 napastnik (90'),Polska"
"Rafal Tkaczuk,320568639,17.017,,116,WC 37,2,Friendly,27/09/2024,89,2,-1,3,-1,4.5,4.5,-1,,04.04.2023 pomocnik (90'),Polska"
"Pawel Burzak,320568644,16.054,Q,115,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,3.5,4,4,5,6,,01.04.2023 napastnik (90'),Polska"
"Emilian Michalkiewicz,320568646,17.032,,123,WC 37,,Final,,,,-1,2.5,3,-1,-1,5,,03.04.2023 boczny_obronca (90'),Polska"
"Andrzej Siekierski,320569249,17.052,U,88,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,3.5,-1,-1,5,-1,,28.03.2023 skrzydlowy (90'),Polska"
"Krzysztof Wcislo,320569261,16.093,Q,74,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,2,5,5,5,-1,4,,04.04.2023 napastnik (90'),Polska"
"Adam Kwiecicki,320569264,16.103,Q,122,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,2,-1,-1,4,4,,27.03.2023 skrzydlowy (90'),Polska"
"Krzysztof Bekas,320569267,17.061,,109,WC 36,35,World Cup - Round IV  Matchday 1,16/08/2024,88,12,-1,3.5,4,-1,-1,-1,,31.03.2023 boczny_obronca (90'),Polska"
"Jakub Szylko,320569268,16.048,,114,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,1,-1,-1,-1,1,,02.04.2023 stoper (90'),Polska"
"Konrad Kocowski,320569269,16.105,,4,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Ignacy Piechocki,320585674,16.064,U,67,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,1.5,2,3,-1,4.5,5,,31.03.2023 skrzydlowy (90'),Polska"
"Stanislaw Swieton,320585677,16.109,T,109,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5,6,6,6,4.5,,04.04.2023 napastnik (90'),Polska"
"Piotr Dymkowski,320585678,16.077,,18,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,-1,2.5,-1,2.5,,26.03.2023 napastnik (90'),Polska"
"Henryk Grazka,320585680,16.088,,69,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,4,3.5,-1,,23.03.2023 pomocnik (90'),Polska"
"Krzysztof Ruta,320585682,16.083,,81,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,3.5,4,5,-1,-1,,01.04.2023 boczny_obronca (90'),Polska"
"Danylo Bigun,320585685,17.032,,59,WC 37,,Final,,,,-1,4,-1,-1,-1,-1,,30.03.2023 stoper (90'),Polska"
"Marcin Pospiech,320585687,17.051,U,109,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,2,3.5,3.5,5,6.5,,04.04.2023 napastnik (90'),Polska"
"Miroslaw Sulowski,320585689,16.083,,108,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,3.5,-1,5,-1,,06.04.2023 boczny_obronca (90'),Polska"
"Szymon Waszczynski,320585690,16.030,T,88,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,5,-1,-1,,30.03.2023 pomocnik (90'),Polska"
"Mateusz Zenka,320585692,17.014,,70,WC 37,2,Friendly,27/09/2024,89,2,-1,2,2.5,3.5,3.5,-1,,05.04.2023 boczny_obronca (90'),Polska"
"Mario Rober,320585699,16.046,H,25,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,5,-1,-1,,02.04.2023 pomocnik (90'),Polska"
"Achacy Grzeszczuk,320585703,16.039,P,67,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,3,-1,1.5,1.5,-1,-1,,01.04.2023 bramkarz (90'),Polska"
"Maciej Szymenderski,320585708,17.081,H,108,WC 36,31,World Cup - Round II  Matchday 6,26/07/2024,88,9,2,5.5,5.5,4.5,-1,4.5,,03.04.2023 boczny_obronca (90'),Polska"
"Edmund Prusak,320585718,16.061,S,69,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,2.5,4,-1,6,,06.04.2023 boczny_obronca (90'),Polska"
"Jerzy Bolesta,320585721,17.067,,91,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1,-1,-1,3.5,4.5,4.5,,06.04.2023 napastnik (90'),Polska"
"Zygfryd Krzeciesa,320585725,17.091,,116,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,6.5,6,-1,-1,-1,,06.04.2023 stoper (90'),Polska"
"Tadeusz Fica,320585726,16.070,,88,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,4,4,5.5,4,,04.04.2023 stoper (90'),Polska"
"Adam Pasierowski,320585727,16.019,,78,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,4,2.5,-1,-1,-1,-1,,01.04.2023 stoper (90'),Polska"
"Sergiusz Tobis,320585729,17.086,,95,WC 36,30,World Cup - Round II  Matchday 5,19/07/2024,88,8,-1,3.5,-1,4,4,-1,,02.04.2023 stoper (90'),Polska"
"Slawosz Hejmanowski,320585734,16.026,,123,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4,5.5,6,-1,-1,,03.04.2023 boczny_obronca (90'),Polska"
"Krzysztof Bochynski,320585740,16.042,T,126,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,5.5,5,-1,5,5,,01.04.2023 napastnik (90'),Polska"
"Alfred Traczuk,320585748,17.007,U,94,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,4,-1,-1,-1,,31.03.2023 boczny_obronca (90'),Polska"
"Oskar Samorek,320585750,16.104,,60,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5.5,-1,6.5,-1,-1,,04.04.2023 pomocnik (90'),Polska"
"Franciszek Smentek,320585753,17.072,,115,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,-1,-1,4,-1,4.5,-1,,01.04.2023 boczny_obronca (56'),Polska"
"Florian Fajferek,320585755,17.065,,109,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Krzysztof Knap,320585760,17.008,,91,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,-1,-1,-1,-1,,--------,Polska"
"Franciszek Galaj,320585764,16.030,,123,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,2,4,5,4,5.5,6,,06.04.2023 stoper (90'),Polska"
"Gustaw Bachor,320585770,16.110,T,74,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,5,4.5,-1,-1,-1,,02.04.2023 boczny_obronca (90'),Polska"
"Jedrek Jelenski,320585779,16.078,,116,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,3.5,4,5,6.5,,05.04.2023 pomocnik (90'),Polska"
