"Dawid Szoltysek,325463305,15.077,U,47,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,-1,5,6.5,-1.0,-1.0,-1.0,-1.0,5.0,6.5,11.04.2023 skrzydlowy (90'),Polska"
"Gniewko Paprzycki,316441966,17.008,T,107,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,4.5,-1,4,5.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,11.04.2023 napastnik (90'),Polska"
"Gniewosz Berowski,315764384,17.004,,159,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,3.5,3.5,4,3.5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,21.03.2023 boczny_obronca (90'),Polska"
"Jan Woinski,326514992,16.108,,26,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,4,-1,-1,-1,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,11.04.2023 boczny_obronca (90'),Polska"
"Jozef Kocurek,323753153,15.110,,68,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,2,-1,3.5,-1,6,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska"
"Leopold Raczynski,326975805,15.098,T,5,WC 37,29,World Cup - Round II  Matchday 4,24/02/2025,90,8,-1,-1,-1,-1,-1,5,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,11.04.2023 napastnik (90'),Polska"
"Marcin Kaminski,319580413,17.058,H,152,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,1,-1,4,4.5,4,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,12.02.2023 pomocnik (90'),Polska"
"Przemyslaw Ryn,324469498,15.096,,19,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,-1,-1,2.5,4,6.5,-1.0,-1.0,-1.0,2.5,4.0,6.5,11.04.2023 pomocnik (90'),Polska"
"Ryszard Kosciolowski,324949290,15.076,,40,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,1.5,-1,-1,-1,-1,2.5,1.5,-1.0,-1.0,-1.0,-1.0,2.5,11.04.2023 bramkarz (90'),Polska"
"Stanislaw Skrzeczkowski,322964794,17.035,,75,WC 37,,Final,,,,-1,-1,5.5,4,-1,-1,-1.0,-1.0,5.5,4.0,-1.0,-1.0,21.03.2023 boczny_obronca (90'),Polska"
"Teodor Kretowicz,320443304,16.047,,96,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,3,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,05.04.2023 pomocnik (90'),Polska"
"Tomasz Kulawczyk,324316903,16.106,,54,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,4,-1,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,11.04.2023 skrzydlowy (90'),Polska"
"Waldemar Felcyn,322891767,16.029,,89,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,2.5,-1,3,-1,5,-1.0,2.5,-1.0,3.0,-1.0,-1.0,11.04.2023 pomocnik (90'),Polska"
"Amadeusz Miodek,318677775,16.078,T,145,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5.5,6,-1,4.5,5.5,-1.0,5.5,6.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska"
"Cezary Duplicki,318781847,16.076,Q,152,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4,4.5,3,5.5,4.5,-1.0,-1.0,4.5,-1.0,4.5,4.0,23.03.2023 skrzydlowy (90'),Polska"
"Dymitr Czarkowski,325673376,16.104,H,12,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3.5,-1,4,-1,5,-1.0,-1.0,-1.0,4.0,-1.0,5.0,13.04.2023 stoper (25'),Polska"
"Ernest Szyszka,325605086,16.019,P,5,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,4,-1,3.5,-1,4,-1.0,-1.0,-1.0,3.5,-1.0,4.0,14.04.2023 pomocnik (90'),Polska"
"Gilbert Gumny,321244888,16.020,,54,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,4.5,6,3.5,5,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska"
"Gustaw Rogalski,325044874,15.097,,26,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,4.5,5,-1,-1,-1,-1.0,4.5,5.0,-1.0,-1.0,-1.0,14.04.2023 boczny_obronca (90'),Polska"
"Jan Oliwkowski,321857941,16.064,,89,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,2.5,-1,6,4.5,3.5,-1.0,2.5,-1.0,4.5,4.5,3.5,05.04.2023 pomocnik (30'),Polska"
"Maciej Pryba,324062630,15.087,Q,68,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,5,4.5,6.5,4,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,14.04.2023 skrzydlowy (90'),Polska"
"Marek Stojanowski,322284005,16.009,,82,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,6,4.5,5.5,5.5,5,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska"
"Przemyslaw Jagielinski,321244700,16.083,,110,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,4.5,5,7,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,13.04.2023 skrzydlowy (90'),Polska"
"Stanislaw Haczkiewicz,320718072,16.022,U,75,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,4,-1,5.5,-1,5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska"
"Tobiasz Fornalik,317773877,16.088,T,96,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,3,6,5,6.5,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,14.04.2023 pomocnik (90'),Polska"
"Tobiasz Utnicki,321020658,16.093,T,124,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,6,2,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.04.2023 bramkarz (90'),Polska"
"Wincenty Solowski,326196002,15.063,,19,WC 37,36,World Cup - Round IV  Matchday 2,31/03/2025,90,13,-1,5.5,4.5,-1,-1,-1,-1.0,4.5,4.5,-1.0,-1.0,-1.0,14.04.2023 stoper (90'),Polska"
"Aleksander Kostera,285753620,22.045,,648,WC 36,,Final,,,,-1,1.5,-1,-1,-1,-1,-1.0,1.5,-1.0,-1.0,-1.0,-1.0,06.07.2021 stoper (90'),Polska"
"Amadeusz Okupski,283383304,22.025,,761,WC 36,,Final,,,,-1,4,5,3.5,5,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,11.04.2022 pomocnik (90'),Polska"
"Dobieslaw Dryka,288065676,22.092,,691,WC 36,,Final,,,,-1,2,-1,-1,4.5,-1,-1.0,2.0,-1.0,-1.0,4.0,-1.0,11.10.2021 skrzydlowy (71'),Polska"
"Emilian Tulodziecki,285626085,22.005,U,677,WC 36,,Final,,,,1.5,-1,5,-1,5.5,-1,1.5,-1.0,-1.0,-1.0,5.5,-1.0,02.05.2022 bramkarz (90'),Polska"
"Filip Lisak,289078889,21.029,P,628,WC 36,,Final,,,,-1,2,-1,-1,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,23.05.2022 skrzydlowy (90'),Polska"
"Jozef Hiszpanski,287403754,21.077,,670,WC 36,,Final,,,,-1,-1,5,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,23.05.2022 pomocnik (90'),Polska"
"Jurek Wiechec,288977910,21.078,H,656,WC 36,,Final,,,,-1,6,6,-1,-1,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,23.05.2022 boczny_obronca (90'),Polska"
"Krystian Swatko,285501696,22.026,P,719,WC 36,,Final,,,,-1,6.5,5.5,-1,-1,-1,-1.0,6.5,-1.0,-1.0,-1.0,-1.0,11.04.2022 stoper (90'),Polska"
"Leon Krauz,283434652,22.033,U,698,WC 36,,Final,,,,1.5,3,3,3,-1,-1,1.5,3.0,-1.0,3.0,-1.0,-1.0,04.04.2022 bramkarz (90'),Polska"
"Lukasz Horbal,286649986,21.065,,641,WC 36,,Final,,,,1,3,-1,4,4,-1,-1.0,-1.0,-1.0,4.0,4.0,-1.0,23.05.2022 skrzydlowy (90'),Polska"
"Marek Szatan,287143465,21.099,T,663,WC 36,,Final,,,,-1,2,-1,4,3.5,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,23.05.2022 pomocnik (90'),Polska"
"Pawel Klimaszewski,294751393,21.027,,515,WC 36,,Final,,,,1,-1,-1,-1,-1,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.05.2022 bramkarz (90'),Polska"
"Ryszard Idzinski,280928622,22.050,,803,WC 36,,Final,,,,1.5,2.5,3.5,6,4.5,-1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.03.2022 bramkarz (90'),Polska"
"Sieroslaw Bienia,286615953,21.081,H,705,WC 36,,Final,,,,-1,4.5,4.5,4.5,5.5,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,23.05.2022 stoper (90'),Polska"
"Slawomir Rogalski,297272232,20.041,,489,WC 36,,Final,,,,-1,-1,5,-1,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,23.05.2022 boczny_obronca (90'),Polska"
"Tomasz Kosminski,289415814,21.018,,634,WC 36,,Final,,,,-1,5,4.5,-1,-1,-1,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,23.05.2022 stoper (90'),Polska"
"Adam Kiluk,321880254,16.018,U,82,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,3,3.5,4,5,3.5,-1.0,-1.0,-1.0,4.0,5.0,-1.0,12.04.2023 skrzydlowy (90'),Polska"
"Adrian Steczkowski,322198311,16.024,T,68,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,5,5,4.5,4.5,4.5,-1.0,5.0,-1.0,4.5,4.5,4.5,12.04.2023 stoper (90'),Polska"
"Ariel Zielonka,319814419,16.037,,145,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,5.5,6,5.5,6,4.5,-1.0,-1.0,6.0,5.5,-1.0,4.5,12.04.2023 napastnik (90'),Polska"
"Artur Zyrkowski, Stepkowski, Liskowacki, Petre,322097279,16.036,,12,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2,-1,2,-1,-1,-1.0,2.0,-1.0,2.0,-1.0,-1.0,12.04.2023 stoper (90'),Polska"
"Ignacy Wawrzynczak,325087155,16.039,Q,47,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3.5,-1,3,4.5,4.5,-1.0,3.5,-1.0,3.0,4.5,-1.0,12.04.2023 pomocnik (90'),Polska"
"Konrad Marszalec,323420892,16.051,,54,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,4,-1,4,5,4.5,-1.0,-1.0,-1.0,-1.0,5.0,4.5,12.04.2023 skrzydlowy (90'),Polska"
"Maksymilian Kurda,325834381,16.060,,5,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska"
"Michal Murza,319988638,16.089,,96,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4,4.5,4.5,5,7.5,-1.0,4.0,-1.0,-1.0,-1.0,7.5,12.04.2023 napastnik (90'),Polska"
"Przybyslaw Hulisz,321777245,16.081,,110,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4.5,5,5.5,5.5,6.5,-1.0,-1.0,-1.0,5.5,5.5,6.5,12.04.2023 pomocnik (90'),Polska"
"Slawomir Trepa,320918605,16.018,,61,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,4,2.5,2,-1,1.5,-1,4.0,-1.0,2.0,-1.0,-1.0,-1.0,12.04.2023 bramkarz (90'),Polska"
"Wojmir Pohl,322939431,16.019,,75,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,4.5,4.5,4,-1,5,-1.0,-1.0,-1.0,4.0,-1.0,5.0,12.04.2023 napastnik (90'),Polska"
"Jan Spionek,316510196,17.075,,124,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,1.5,4,3.5,4.5,3.5,4,1.5,4.0,3.5,4.5,-1.0,-1.0,11.04.2023 stoper (90'),Polska"
"Leonid Pecherytsia,318650445,16.103,,82,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,2,3.5,4.5,3.5,5,-1,-1.0,3.5,4.5,-1.0,-1.0,-1.0,10.04.2023 boczny_obronca (90'),Polska"
"Pawel Lagodzinski,324366007,15.089,T,54,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,3,4.5,5.5,-1,-1.0,-1.0,-1.0,4.5,5.5,-1.0,11.04.2023 skrzydlowy (90'),Polska"
"Konstanty Serwach,323823811,17.016,,47,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,3,-1,4,6,5,5.5,-1.0,-1.0,4.0,5.0,-1.0,-1.0,11.04.2023 skrzydlowy (44'),Polska"
"Rafal Ciosek,320460200,16.085,,131,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,2,4,4,-1,-1,5,-1.0,4.0,4.0,-1.0,-1.0,4.0,11.04.2023 napastnik (90'),Polska"
"Rudolf Oselka,320629839,17.018,,61,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,5.5,5.5,-1,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,11.04.2023 skrzydlowy (46'),Polska"
"Ludwik Czapor,321660592,16.006,R,103,WC 37,25,World Cup - Round I  Matchday 10,07/02/2025,90,5,1,2.5,4,5,5.5,-1,-1.0,-1.0,4.0,5.0,5.5,-1.0,11.04.2023 pomocnik (90'),Polska"
"Ryszard Chlopek,321177822,16.111,,110,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,2,3,3.5,5,4,5.5,-1.0,-1.0,3.5,5.0,-1.0,-1.0,10.04.2023 bramkarz (5'),Polska"
"Dawid Mordaka,316838274,16.108,H,152,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,2,3.5,3.5,3,-1,5.5,1.5,3.5,3.5,-1.0,-1.0,-1.0,11.04.2023 stoper (90'),Polska"
"Jerzy Musiolik,321239504,16.075,T,40,WC 37,13,Continental Championship - Quarterfinals,29/11/2024,89,11,-1,4.5,4,5,4,6.5,-1.0,4.5,-1.0,-1.0,4.0,-1.0,11.04.2023 stoper (90'),Polska"
"Artur Koszolko,325805298,16.040,H,12,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,5,-1,4,3,-1.0,-1.0,5.0,-1.0,4.0,3.0,11.04.2023 boczny_obronca (90'),Polska"
"Ignacy Ramos,325757562,15.092,,19,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,2.5,-1,4.5,-1,4,4,-1.0,-1.0,4.5,-1.0,4.0,4.0,11.04.2023 boczny_obronca (90'),Polska"
"Janusz Czernicki,322588276,17.080,,96,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,2,3.5,4,4.5,-1,4,2.0,3.5,-1.0,4.5,-1.0,4.0,11.04.2023 pomocnik (90'),Polska"
"Kazimierz Dembowski,327798119,15.085,,5,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,1,-1,-1,-1,-1,4.5,1.0,-1.0,-1.0,-1.0,-1.0,4.5,11.04.2023 bramkarz (90'),Polska"
"Aleks Cierpka,320179628,16.107,,138,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,4,4.5,-1,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,08.04.2023 skrzydlowy (90'),Polska"
"Bonifacy Czyszak,316359003,16.104,,180,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,5.5,2.5,-1,-1,-1,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,08.04.2023 bramkarz (90'),Polska"
"Bronislaw Pacia,314921119,17.082,U,124,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,-1,-1,-1,4,6,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,08.04.2023 napastnik (90'),Polska"
"Gustaw Galczynski,316838046,18.026,,187,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,4.5,4.5,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,08.04.2023 skrzydlowy (90'),Polska"
"Henryk Rytczak,313604416,18.066,,201,WC 36,15,Continental Championship - Finals,26/04/2024,87,12,5,-1,-1,-1,-1,-1,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.01.2023 bramkarz (90'),Polska"
"Jedrzej Kaszczuk,314727405,17.054,T,222,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,6,6,4,5,-1,-1.0,6.0,-1.0,-1.0,-1.0,-1.0,08.04.2023 stoper (90'),Polska"
"Jerzy Granatnik,313323547,18.021,U,215,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,-1,-1,-1,5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,08.04.2023 napastnik (90'),Polska"
"Jozef Niemen,309806100,18.030,,320,WC 36,21,World Cup - Round I  Matchday 6,31/05/2024,88,1,-1,4,-1,5.5,5,5.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Marian Kielch,311612548,18.051,Q,250,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,3.5,3.5,4,-1,5.5,-1.0,-1.0,3.5,4.0,-1.0,5.0,05.11.2022 pomocnik (90'),Polska"
"Nikodem Holub,310779000,17.098,T,257,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,3.5,5,4,6,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Otto Lakomiec,312423072,18.026,,264,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,4.5,6,3.5,5.5,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,18.03.2023 boczny_obronca (90'),Polska"
"Sylwester Ludwin,309984030,18.020,U,271,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,2.5,5.5,-1,-1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,08.04.2023 pomocnik (90'),Polska"
"Waldemar Paczoski,325578308,17.007,H,26,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,08.04.2023 boczny_obronca (90'),Polska"
"Artur Zarazinski,320875115,16.059,Q,33,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,5,-1,4.5,-1,-1,-1.0,5.0,-1.0,4.5,-1.0,-1.0,13.04.2023 stoper (90'),Polska"
"Bronislaw Fulek,324915741,15.079,,19,WC 37,33,World Cup - Round III  Matchday 2,17/03/2025,90,11,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska"
"Dawid Wydra,321474260,16.046,,103,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,5.5,-1,6,-1,-1.0,-1.0,-1.0,-1.0,5.5,-1.0,13.04.2023 skrzydlowy (90'),Polska"
"Florian Kubiszewski,322468973,17.054,,89,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,-1,3.5,-1,-1,4.5,6.5,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,13.04.2023 stoper (90'),Polska"
"Gniewosz Leminski,320411981,16.098,H,82,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,5.5,-1,-1,6.5,-1,-1.0,5.0,-1.0,-1.0,6.5,-1.0,13.04.2023 skrzydlowy (90'),Polska"
"Jan Hrycyna,323246621,15.102,P,46,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,-1,5.5,5,-1,-1.0,-1.0,-1.0,5.5,4.5,-1.0,13.04.2023 pomocnik (90'),Polska"
"Janusz Kasztelan,315737186,17.109,U,179,WC 36,26,World Cup - Round II  Matchday 1,05/07/2024,88,6,-1,4,-1,6,-1,3,-1.0,4.0,-1.0,4.0,-1.0,3.0,28.03.2023 pomocnik (24'),Polska"
"Janusz Krystecki,325508618,15.086,,5,WC 37,31,World Cup - Round II  Matchday 6,07/03/2025,90,9,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska"
"Julian Ciecholewski,311654405,18.005,P,193,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,4.5,4,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,13.04.2023 boczny_obronca (90'),Polska"
"Kacper Baba,316742108,17.023,,144,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,3.5,-1,-1,5.5,-1.0,-1.0,3.0,-1.0,-1.0,5.5,07.03.2023 boczny_obronca (58'),Polska"
"Przemyslaw Jas,321750952,17.034,,96,WC 37,1,Friendly,20/09/2024,89,1,-1,4,5,-1,-1,-1,-1.0,4.0,5.0,-1.0,-1.0,-1.0,21.03.2023 boczny_obronca (90'),Polska"
"Rajmund Szostakowski,319391081,16.049,H,110,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,4.5,3,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,13.04.2023 boczny_obronca (90'),Polska"
"Slawomir Mozejko,317839136,17.037,,152,WC 37,,Final,,,,-1,3,-1,-1,5,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,21.02.2023 skrzydlowy (11'),Polska"
"Tadeusz Dyga,312701478,18.004,U,264,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,4,-1,4,4,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,08.01.2023 pomocnik (90'),Polska"
"Teodor Gregorczuk,309270438,18.011,,298,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,5.5,-1,-1,-1,1.5,-1,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.04.2023 bramkarz (90'),Polska"
"Tomasz Rachowski,318410785,17.000,,165,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,13.04.2023 napastnik (90'),Polska"
"Zdzislaw Jarzebak,319877963,16.078,,137,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,4.5,-1,-1,4.5,-1,-1.0,4.5,-1.0,-1.0,4.5,-1.0,08.03.2023 stoper (90'),Polska"
"Aleks Lamorski,324103670,16.071,,26,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,2.5,3.5,3.5,-1,-1.0,-1.0,-1.0,3.5,3.5,-1.0,05.04.2023 skrzydlowy (90'),Polska"
"Ariel Malecki,307747631,18.049,P,325,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,2,4,3.5,4,3.5,3,2.0,4.0,3.5,-1.0,3.5,3.0,09.04.2023 bramkarz (90'),Polska"
"Eustachy Mitura,320468612,16.088,T,130,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4,4.5,5,6,5,-1.0,4.0,-1.0,5.0,-1.0,5.0,09.04.2023 napastnik (90'),Polska"
"Florencjusz Palarczyk,316837385,17.021,P,194,WC 37,2,Friendly,27/09/2024,89,2,-1,3.5,4.5,4.5,5,7,-1.0,3.5,-1.0,-1.0,4.5,7.0,09.04.2023 stoper (90'),Polska"
"Grzegorz Jeczmionka,314598616,17.013,,234,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,4.5,2,1.5,1,1,0,4.5,2.0,-1.0,-1.0,-1.0,-1.0,05.04.2023 bramkarz (90'),Polska"
"Jozef Gozdal,311083087,17.083,,222,WC 36,32,World Cup - Round III  Matchday 1,02/08/2024,88,10,-1,4.5,5.5,4.5,6,3.5,-1.0,4.5,-1.0,4.5,6.0,-1.0,09.04.2023 stoper (90'),Polska"
"Jozef Konowrocki,315719469,18.036,,165,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,5.5,4.5,6,5.5,-1.0,-1.0,-1.0,4.5,6.0,5.5,26.03.2023 skrzydlowy (90'),Polska"
"Kornel Jaskowski,308971255,18.002,P,256,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,1,-1,3.5,3.5,5,5.5,-1.0,-1.0,-1.0,3.0,5.0,5.0,09.04.2023 skrzydlowy (90'),Polska"
"Lukasz Makuszewski,326682815,15.074,U,18,WC 37,34,World Cup - Round III  Matchday 3,21/03/2025,90,11,-1,4,-1,5.5,-1,4.5,-1.0,4.0,-1.0,5.5,-1.0,4.5,09.04.2023 stoper (90'),Polska"
"Marcin Jedon,309547773,18.043,,311,WC 36,19,World Cup - Round I  Matchday 4,17/05/2024,87,15,1.5,4.5,5.5,2.5,4,4.5,-1.0,4.0,4.5,-1.0,-1.0,-1.0,26.03.2023 boczny_obronca (50'),Polska"
"Marcin Proszek,322122340,16.028,,89,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,2,-1,3,3,-1,4,2.0,-1.0,3.0,3.0,-1.0,-1.0,09.04.2023 boczny_obronca (90'),Polska"
"Przemyslaw Walega,311106898,17.075,Q,271,WC 36,34,World Cup - Round III  Matchday 3,09/08/2024,88,11,-1,4.5,5,3.5,4.5,5.5,-1.0,4.5,4.5,-1.0,4.5,-1.0,09.04.2023 skrzydlowy (90'),Polska"
"Rene Landgraaf,327811789,15.061,,10,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,-1,5.5,-1,5,-1.0,-1.0,-1.0,5.5,-1.0,5.0,09.04.2023 pomocnik (90'),Polska"
"Robert Spica,312446391,17.053,,182,WC 36,38,World Cup - Round V  Matchday 1,30/08/2024,88,14,1,3,3,2.5,2.5,3,-1.0,3.0,3.0,-1.0,-1.0,-1.0,02.04.2023 stoper (90'),Polska"
"Stanislaw Kochanski,313281017,17.040,,243,WC 37,,Final,,,,-1,3,3.5,4,4.5,6.5,-1.0,3.0,3.5,4.0,-1.0,-1.0,09.04.2023 pomocnik (90'),Polska"
"Wilhelm Wozinski,324492628,16.017,T,40,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,2,-1,3.5,3.5,-1,-1.0,2.0,-1.0,3.5,3.5,-1.0,02.04.2023 pomocnik (90'),Polska"
"Zenon Galadyk,315520358,17.026,U,172,WC 37,2,Friendly,27/09/2024,89,2,-1,4.5,5,5.5,5.5,6.5,-1.0,-1.0,-1.0,5.5,-1.0,6.5,09.04.2023 napastnik (90'),Polska"
"Albert Olbinski,326970059,16.103,,18,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska"
