"Bartlomiej Marchewka,318807439,17.027,,171,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,2,4,4,3,3,3,2.0,-1.0,4.0,-1.0,-1.0,3.0,08.03.2023 napastnik (90'),Polska,26.04.2023"
"Damian Przybys,315950846,17.009,,227,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,4.5,5,4,4.5,5,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,21.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Dariusz Opyd,323352164,17.031,Q,86,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,1,-1,3,-1,5,6.5,1.0,-1.0,-1.0,-1.0,-1.0,6.0,14.04.2023 bramkarz (90'),Polska,26.04.2023"
"Edgar Niewiadomski,319172120,16.062,,151,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,1,2.5,-1,4.5,4.5,3.5,1.0,-1.0,-1.0,4.5,-1.0,-1.0,25.04.2023 bramkarz (90'),Polska,26.04.2023"
"Ernest Zbyszynski,323691571,16.068,T,72,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,4,-1,4,5.5,6,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Gerard Wojciechowski,322053962,16.019,,101,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,3.5,4.5,4,5.5,-1.0,-1.0,3.5,4.5,-1.0,-1.0,25.04.2023 pomocnik (90'),Polska,26.04.2023"
"Gustaw Grabik,328202818,15.059,,7,WC 37,40,World Cup - Round V  Matchday 3,18/04/2025,90,15,-1,-1,3,-1,-1,-1,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,25.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Henryk Zyzak,325728515,16.030,U,45,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,3.5,2,4,4,-1.0,-1.0,3.5,2.0,-1.0,-1.0,25.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Kazimierz Synak,326152239,17.015,,35,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,-1,-1,-1,1.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.04.2023 skrzydlowy (43'),Polska,26.04.2023"
"Marcin Barszczewski,327451198,15.042,,1,WC 38,1,Friendly,02/05/2025,91,1,-1,-1,-1,-1,3.5,-1,-1.0,-1.0,-1.0,-1.0,3.5,-1.0,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Marcin Ufnal,322988000,16.044,U,90,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,1.5,-1,3,4,4.5,5,-1.0,-1.0,-1.0,4.0,4.0,-1.0,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Pawel Wielechowski,321605714,16.060,,129,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,2,2.5,4.5,4,5,-1.0,2.0,-1.0,4.5,-1.0,-1.0,25.04.2023 pomocnik (90'),Polska,26.04.2023"
"Piotr Ciesla,321271090,16.080,,115,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,4,4.5,4.5,4.5,5.5,-1.0,4.0,-1.0,-1.0,4.5,-1.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Adam Koroluk,311206069,17.091,,247,WC 36,33,World Cup - Round III  Matchday 2,05/08/2024,88,11,4.5,-1,2.5,2,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,17.04.2023 bramkarz (90'),Polska,26.04.2023"
"Arkadiusz Szofer,327785976,15.024,U,7,WC 38,5,Continental Championship  Matchday 3,23/05/2025,91,4,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Artur Drygiel,313323239,18.025,U,219,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,-1,-1,3,5.5,4.5,5.5,-1.0,-1.0,-1.0,-1.0,4.5,-1.0,17.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Bernard Wscieklica,316640712,17.010,H,206,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,3.5,3.5,5.5,4,4.5,-1.0,-1.0,3.5,5.0,-1.0,-1.0,24.04.2023 pomocnik (90'),Polska,26.04.2023"
"Dariusz Pawliczek,324682819,16.008,,23,WC 37,27,World Cup - Round II  Matchday 2,17/02/2025,90,7,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,24.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Dobrogost Purski,314172832,18.000,,128,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,2.5,5.5,3.5,3.5,-1.0,-1.0,-1.0,5.5,-1.0,-1.0,24.04.2023 pomocnik (90'),Polska,26.04.2023"
"Emanuel Dygon,317813952,18.036,,185,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,5.5,5.5,4.5,5,5,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,17.04.2023 stoper (90'),Polska,26.04.2023"
"Jacek Radgowski,324276538,16.047,,30,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,2.5,-1,-1,3.5,-1,-1.0,2.5,-1.0,-1.0,3.5,-1.0,24.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Jakub Pietras,311873057,18.000,,288,WC 36,29,World Cup - Round II  Matchday 4,15/07/2024,88,8,-1,-1,4,3,6,4.5,-1.0,-1.0,-1.0,-1.0,4.5,4.5,24.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Kajetan Piec,318423433,16.092,,100,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,3.5,-1,-1,4.5,7,-1.0,3.5,-1.0,-1.0,-1.0,7.0,24.04.2023 napastnik (90'),Polska,26.04.2023"
"Kasper Magiera,317367601,17.012,,135,WC 37,7,Continental Championship  Matchday 5,18/10/2024,89,5,-1,4,4,-1,4.5,6,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,24.04.2023 stoper (90'),Polska,26.04.2023"
"Korneliusz Wiacek,326534325,16.041,P,45,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,3,3.5,-1,-1,-1,-1.0,3.0,3.5,-1.0,-1.0,-1.0,24.04.2023 stoper (90'),Polska,26.04.2023"
"Leon Bytnar,322965171,16.023,,51,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,6,5.5,-1,-1,-1.0,-1.0,6.0,5.5,-1.0,-1.0,24.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Onufry Platkowski,328423210,15.061,,1,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Patryk Slazak,310066067,18.012,,226,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,-1,-1,3.5,5.5,5,3.5,-1.0,-1.0,3.5,-1.0,4.5,-1.0,17.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Przemyslaw Olechnowicz,314701376,17.059,,241,WC 36,40,World Cup - Round V  Matchday 3,06/09/2024,88,15,4,-1,1.5,-1,-1,-1,4.0,-1.0,1.5,-1.0,-1.0,-1.0,24.04.2023 bramkarz (90'),Polska,26.04.2023"
"Radogost Kuchnicki,318860232,18.002,,163,WC 36,28,World Cup - Round II  Matchday 3,12/07/2024,88,7,-1,4.5,-1,7,6,5,-1.0,4.5,-1.0,7.0,-1.0,-1.0,24.04.2023 stoper (90'),Polska,26.04.2023"
"Arkadiusz Picewicz,324110802,16.060,P,78,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,5.5,-1,6,5.5,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,20.04.2023 stoper (90'),Polska,26.04.2023"
"Aleksander Kubicki,326558371,15.070,T,44,WC 37,37,World Cup - Round IV  Matchday 3,04/04/2025,90,13,-1,-1,4,3.5,-1,5,-1.0,-1.0,4.0,-1.0,-1.0,5.0,20.04.2023 napastnik (90'),Polska,26.04.2023"
"Antoni Durnas,321345706,16.037,,58,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,2.5,4,4,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,20.04.2023 pomocnik (90'),Polska,26.04.2023"
"Damian Rodzik,320670528,16.041,,111,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,-1,5,5.5,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,3.5,20.04.2023 napastnik (90'),Polska,26.04.2023"
"Dawid Snitko,308620394,18.049,,344,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,-1,4.5,4.5,5,5,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,13.04.2023 pomocnik (90'),Polska,26.04.2023"
"Ernest Flont,324063023,16.009,,36,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,3,-1,4,3.5,-1,-1.0,3.0,-1.0,4.0,3.5,-1.0,20.04.2023 pomocnik (90'),Polska,26.04.2023"
"Jakub Zuberek,314701178,17.055,,186,WC 36,41,World Cup - Semifinals,09/09/2024,88,16,-1,2,3,-1,-1,7,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,13.01.2023 stoper (42'),Polska,26.04.2023"
"Kazimierz Kalista,320947943,16.111,,134,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,3.5,5,-1,6,4.5,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,20.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Kornel Wodzynski,309845257,18.087,Q,330,WC 36,13,Continental Championship - Quarterfinals,19/04/2024,87,11,1.5,-1,-1,3,3.5,5.5,1.5,-1.0,-1.0,-1.0,3.5,-1.0,28.03.2023 bramkarz (90'),Polska,26.04.2023"
"Mariusz Wybierala,312423111,17.069,T,260,WC 36,37,World Cup - Round IV  Matchday 3,23/08/2024,88,13,-1,3.5,4,3,4.5,3.5,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,28.03.2023 stoper (90'),Polska,26.04.2023"
"Mariusz Zatylny,327548025,15.106,,8,WC 37,30,World Cup - Round II  Matchday 5,28/02/2025,90,8,-1,3.5,-1,-1,-1,-1,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,20.04.2023 stoper (90'),Polska,26.04.2023"
"Michal Lukowicz,315797033,17.027,,152,WC 37,4,Continental Championship  Matchday 2,07/10/2024,89,4,-1,-1,-1,-1,5,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,6.5,28.03.2023 napastnik (90'),Polska,26.04.2023"
"Pawel Andrzejczyk,321292238,16.100,Q,121,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,2,4.5,4.5,4.5,4,3,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.04.2023 bramkarz (90'),Polska,26.04.2023"
"Pawel Dytlow,326708932,15.057,U,30,WC 37,41,World Cup - Semifinals,21/04/2025,90,16,-1,5.5,6,-1,5.5,-1,-1.0,5.5,6.0,-1.0,-1.0,-1.0,20.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Roman Chudzinski,323691524,17.037,,68,WC 37,2,Friendly,27/09/2024,89,2,-1,-1,-1,5.5,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,20.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Sylwester Nasuta,317250742,16.104,,169,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,-1,4,4.5,4,-1.0,4.5,-1.0,-1.0,4.5,-1.0,07.03.2023 skrzydlowy (90'),Polska,26.04.2023"
"Wieslaw Bonin,322915216,16.040,T,51,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,-1,5,5.5,-1,-1,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,20.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Pawel Swirszcz,322174608,16.026,,113,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,3.5,-1,5,5,-1.0,-1.0,3.5,-1.0,5.0,-1.0,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Czeslaw Truskowski,320220785,16.080,H,80,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Wojciech Dlugaj,318813017,16.094,,171,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,3,3.5,3.5,8,-1.0,-1.0,-1.0,-1.0,3.5,7.5,25.04.2023 napastnik (90'),Polska,26.04.2023"
"Adam Lucki,327019553,16.069,,17,WC 37,17,World Cup - Round I  Matchday 2,16/12/2024,89,14,-1,-1,-1,-1,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,16.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Artur Wachowicz,321647680,16.058,,66,WC 37,19,World Cup - Round I  Matchday 4,27/12/2024,89,15,-1,-1,4.5,3,-1,-1,-1.0,-1.0,4.5,3.0,-1.0,-1.0,25.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Dominik Borys,318449518,16.104,T,129,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,3.5,4,-1,4.5,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,25.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Ignacy Lepicki,323809169,17.024,,38,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,1.5,-1,-1,-1,7,-1.0,1.5,-1.0,-1.0,-1.0,7.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Kuba Tataruch,318449262,16.081,,101,WC 37,15,Continental Championship - Finals,06/12/2024,89,12,-1,-1,-1,3.5,-1,5,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,25.04.2023 pomocnik (90'),Polska,26.04.2023"
"Marcin Heliasz,320053012,16.092,,73,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,2.5,-1,-1,-1,7,-1.0,2.5,-1.0,-1.0,-1.0,7.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Mariusz Dziudzik,318040213,16.111,,178,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,3.5,0.5,-1,-1,-1,-1,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.04.2023 bramkarz (90'),Polska,26.04.2023"
"Miroslaw Bielinski,321067389,16.037,P,136,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,4,4.5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,25.04.2023 napastnik (90'),Polska,26.04.2023"
"Wlodzimierz Czak,324316577,16.101,,31,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,4.5,-1,-1,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Adam Skowronski,318955563,17.040,,101,WC 37,1,Friendly,20/09/2024,89,1,-1,-1,-1,-1,5.5,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.02.2023 skrzydlowy (38'),Polska,26.04.2023"
"Anzelm Kempa,323009014,16.063,,50,WC 37,18,World Cup - Round I  Matchday 3,20/12/2024,89,14,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Bartlomiej Brejwo,319504554,17.024,,139,WC 37,5,Continental Championship  Matchday 3,11/10/2024,89,4,-1,3.5,-1,3.5,-1,4,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,26.04.2023 stoper (90'),Polska,26.04.2023"
"Dariusz Bogdaniuk,321750950,16.052,,86,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,4,4,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,12.04.2023 pomocnik (90'),Polska,26.04.2023"
"Dominik Sep,326999794,16.106,,3,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,4.5,-1,-1,-1,-1.0,-1.0,4.5,-1.0,-1.0,-1.0,26.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Edmund Solyga,320490383,16.085,,129,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,3,-1,-1,-1,-1,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,16.03.2023 stoper (90'),Polska,26.04.2023"
"Filip Molendowski,327702567,16.105,T,24,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Grodzislaw Idec,321121557,17.031,,69,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,-1,-1,1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,26.04.2023 pomocnik (90'),Polska,26.04.2023"
"Jacek Czubek,322984289,17.005,,37,WC 37,8,Continental Championship  Matchday 6,25/10/2024,89,6,-1,-1,-1,-1,-1,7,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,26.04.2023 napastnik (90'),Polska,26.04.2023"
"Jan Oswiecimski,320929882,16.050,,80,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Jan Rotkiewicz,315944993,17.041,P,224,WC 37,1,Friendly,20/09/2024,89,1,-1,5,4.5,4,5,-1,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,26.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Krzysztof Czerwien,323217919,16.026,,58,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,5,-1,-1,6,-1.0,-1.0,5.0,-1.0,-1.0,6.0,26.04.2023 napastnik (90'),Polska,26.04.2023"
"Lech Szymeczko,324189916,16.010,,43,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,2,-1,-1,-1,-1,-1,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.04.2023 bramkarz (90'),Polska,26.04.2023"
"Michal Roslaniec,320044426,16.090,P,147,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,5.5,6,5,5,-1,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,26.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Patryk Pietrowicz,323963995,16.034,,30,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Pawel Grzelczak,327762116,16.039,,15,WC 37,22,World Cup - Round I  Matchday 7,17/01/2025,90,2,-1,-1,-1,-1,6,-1,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,26.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Racimir Sznaza,328615829,15.064,,9,WC 37,39,World Cup - Round V  Matchday 2,14/04/2025,90,15,-1,-1,-1,4.5,-1,-1,-1.0,-1.0,-1.0,4.5,-1.0,-1.0,26.04.2023 pomocnik (90'),Polska,26.04.2023"
"Stanislaw Czaja,317691611,16.108,,169,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,5.5,-1,7,5,3,-1.0,-1.0,-1.0,7.0,-1.0,-1.0,26.04.2023 pomocnik (90'),Polska,26.04.2023"
"Abel Makowczynski,321648086,16.031,,73,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,4.5,4.5,5,-1.0,-1.0,-1.0,4.5,-1.0,5.0,25.04.2023 napastnik (90'),Polska,26.04.2023"
"Ambrozy Brutkowski,321251980,16.050,,135,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,3,4,3.5,5,7.5,-1.0,3.0,4.0,-1.0,-1.0,6.0,15.04.2023 napastnik (7'),Polska,26.04.2023"
"Apoloniusz Kryszak,326945761,16.107,,24,WC 37,10,Continental Championship  Matchday 8,08/11/2024,89,8,-1,4.5,-1,-1,-1,4.5,-1.0,4.5,-1.0,-1.0,-1.0,4.5,24.04.2023 stoper (90'),Polska,26.04.2023"
"Bogdan Fura,326405923,16.089,,2,WC 37,12,Continental Championship  Matchday 10,22/11/2024,89,10,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,25.04.2023 pomocnik (90'),Polska,26.04.2023"
"Bronislav Horbach,327230361,16.023,U,17,WC 37,24,World Cup - Round I  Matchday 9,31/01/2025,90,4,-1,-1,-1,-1,4,6.5,-1.0,-1.0,-1.0,-1.0,4.0,6.5,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Cezary Zydziak,321251986,16.110,Q,115,WC 37,9,Continental Championship  Matchday 7,01/11/2024,89,7,-1,-1,4.5,5,6,5.5,-1.0,-1.0,-1.0,5.0,6.0,-1.0,25.04.2023 pomocnik (90'),Polska,26.04.2023"
"Edmund Konstantynowicz,322823318,16.053,,93,WC 37,20,World Cup - Round I  Matchday 5,03/01/2025,89,16,-1,4,-1,5.5,6.5,-1,-1.0,4.0,-1.0,5.0,-1.0,-1.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Kamil Krosta,325331356,16.009,,9,WC 37,26,World Cup - Round II  Matchday 1,14/02/2025,90,6,-1,3,-1,3,-1,-1,-1.0,3.0,-1.0,3.0,-1.0,-1.0,25.04.2023 stoper (90'),Polska,26.04.2023"
"Marek Bula,325734703,16.002,,59,WC 37,28,World Cup - Round II  Matchday 3,21/02/2025,90,7,-1,-1,-1,3,4,5.5,-1.0,-1.0,-1.0,3.0,4.0,5.5,25.04.2023 napastnik (90'),Polska,26.04.2023"
"Norbert Barcik,309964004,18.019,,304,WC 36,24,World Cup - Round I  Matchday 9,21/06/2024,88,4,4.5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,25.04.2023 bramkarz (90'),Polska,26.04.2023"
"Pawel Prindisz,322823317,16.084,U,101,WC 37,14,Continental Championship - Semifinals,02/12/2024,89,12,-1,-1,4,5,5.5,8,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,25.04.2023 napastnik (90'),Polska,26.04.2023"
"Pawel Szymanowski,320451201,16.042,P,149,WC 37,21,World Cup - Round I  Matchday 6,10/01/2025,90,1,-1,4.5,-1,4,-1,-1,-1.0,4.5,-1.0,-1.0,-1.0,-1.0,25.04.2023 pomocnik (74'),Polska,26.04.2023"
"Rudolf Szczesny,324086390,16.098,,87,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,4,4,5.5,6,-1.0,-1.0,4.0,-1.0,5.5,-1.0,24.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Tadeusz Krasna,326158664,17.032,,45,WC 37,3,Continental Championship  Matchday 1,04/10/2024,89,3,-1,3,-1,4.5,-1,-1,-1.0,3.0,-1.0,4.5,-1.0,-1.0,01.04.2023 stoper (90'),Polska,26.04.2023"
"Tomasz Siarkiewicz,325026606,16.074,,65,WC 37,16,World Cup - Round I  Matchday 1,13/12/2024,89,13,-1,-1,-1,3.5,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,21.02.2023 pomocnik (90'),Polska,26.04.2023"
"Wieslaw Walach,321273789,16.029,H,121,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,4,4,6.5,4.5,4.5,-1.0,3.5,-1.0,5.0,-1.0,-1.0,25.04.2023 pomocnik (16'),Polska,26.04.2023"
"Zbyslaw Huras,322463569,16.026,,80,WC 37,23,World Cup - Round I  Matchday 8,24/01/2025,90,3,-1,-1,-1,5,-1,5.5,-1.0,-1.0,-1.0,5.0,-1.0,5.5,24.04.2023 napastnik (90'),Polska,26.04.2023"
"Zdzislaw Dragon,327391002,15.066,,31,WC 37,38,World Cup - Round V  Matchday 1,11/04/2025,90,14,-1,-1,3,-1,4,5,-1.0,-1.0,3.0,-1.0,4.0,5.0,25.04.2023 skrzydlowy (90'),Polska,26.04.2023"
"Aleksander Kopij,313063820,18.030,,213,WC 36,23,World Cup - Round I  Matchday 8,14/06/2024,88,3,-1,-1,-1,4,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,21.04.2023 napastnik (90'),Polska,26.04.2023"
"Benedykt Wasyluk,318476992,16.101,,183,WC 37,11,Continental Championship  Matchday 9,15/11/2024,89,9,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,21.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Edmund Swida,308164817,18.094,,283,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,5.5,4.5,3.5,-1,-1,-1.0,5.5,-1.0,-1.0,-1.0,-1.0,21.04.2023 stoper (90'),Polska,26.04.2023"
"Eggerd Mortensen,316838240,18.063,,206,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,-1,-1,4,-1,-1,-1.0,-1.0,-1.0,3.5,-1.0,-1.0,21.04.2023 pomocnik (90'),Polska,26.04.2023"
"Kazimierz Dymowski,314446931,18.064,,248,WC 36,18,World Cup - Round I  Matchday 3,10/05/2024,87,14,-1,3.5,-1,4,-1,-1,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,21.04.2023 pomocnik (90'),Polska,26.04.2023"
"Leszek Grygierzec,312296004,18.037,,276,WC 36,22,World Cup - Round I  Matchday 7,07/06/2024,88,2,-1,2.5,-1,2,2.5,4.5,-1.0,2.5,-1.0,-1.0,-1.0,4.5,05.10.2022 napastnik (90'),Polska,26.04.2023"
"Maciej Synakiewicz,314734221,18.051,,224,WC 36,20,World Cup - Round I  Matchday 5,24/05/2024,87,16,-1,1.5,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,4.5,21.04.2023 napastnik (90'),Polska,26.04.2023"
"Pawel Gad,316741946,17.062,,199,WC 36,39,World Cup - Round V  Matchday 2,02/09/2024,88,15,-1,-1,3.5,-1,-1,-1,-1.0,-1.0,3.5,-1.0,-1.0,-1.0,21.10.2022 boczny_obronca (90'),Polska,26.04.2023"
"Radoslaw Dziendziel,310594782,19.010,,269,WC 36,8,Continental Championship  Matchday 6,15/03/2024,87,6,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Szymon Gawrych,309013238,18.014,,344,WC 36,25,World Cup - Round I  Matchday 10,28/06/2024,88,5,5,-1,-1,-1,-1,-1,4.5,-1.0,-1.0,-1.0,-1.0,-1.0,21.04.2023 bramkarz (90'),Polska,26.04.2023"
"Tadeusz Paruzel,315501678,17.019,,192,WC 37,6,Continental Championship  Matchday 4,14/10/2024,89,5,-1,-1,2.5,-1,-1,-1,-1.0,-1.0,2.5,-1.0,-1.0,-1.0,21.04.2023 boczny_obronca (90'),Polska,26.04.2023"
"Waldemar Walat,315213890,18.093,,231,WC 36,12,Continental Championship  Matchday 10,12/04/2024,87,10,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,--------,Polska,26.04.2023"
"Wladyslaw Klaja,314347456,17.078,Q,241,WC 36,36,World Cup - Round IV  Matchday 2,19/08/2024,88,13,-1,5,-1,-1,4.5,3,-1.0,5.0,-1.0,-1.0,-1.0,-1.0,21.04.2023 stoper (90'),Polska,26.04.2023"
